Cruise,BODC_stn,Orig_stn,ODV_type,Gear,Latitude[deg+veN],Longitude[deg+veE],W_depth[metres],yyyy-mm-ddThh24:mi:ss[GMT],Site,Bot_depth[metres],Bot_press[db],BODC_bot,Bot_Flag,Rosette_Pos,Firing_Seq,Bot_Ref,ABCRHPP1[ng/l],QV:BODC,ABCRSDP1[ng/l],QV:BODC,ALLOHPP1[ng/l],QV:BODC,ALLOSDP1[ng/l],QV:BODC,ANTHHPP1[ng/l],QV:BODC,ANTHSDP1[ng/l],QV:BODC,ASTAXHP1[ng/l],QV:BODC,ASTAXHSD[ng/l],QV:BODC,BBCAHPP1[ng/l],QV:BODC,BBCASDP1[ng/l],QV:BODC,BECAHPP1[ng/l],QV:BODC,BECASDP1[ng/l],QV:BODC,BUTAHPP1[ng/l],QV:BODC,BUTASDP1[ng/l],QV:BODC,C1C2HPP1[ng/l],QV:BODC,C1C2SDP1[ng/l],QV:BODC,C2MEHPC1[ng/l],QV:BODC,C2MEHPCU[ng/l],QV:BODC,C2MEHPE1[ng/l],QV:BODC,C2MEHUCU[ng/l],QV:BODC,C2MEHUE1[ng/l],QV:BODC,CANXHPP1[ng/l],QV:BODC,CBDVHPP1[ng/l],QV:BODC,CBDVSDP1[ng/l],QV:BODC,CHLBHPP1[ng/l],QV:BODC,CHLBSDP1[ng/l],QV:BODC,CHLC1HP1[ng/l],QV:BODC,CHLC1HSD[ng/l],QV:BODC,CHLCHPP1[ng/l],QV:BODC,CHLCSDP1[ng/l],QV:BODC,CIDAHPP1[ng/l],QV:BODC,CIDASDP1[ng/l],QV:BODC,CIDBHPP1[ng/l],QV:BODC,CIDBSDP1[ng/l],QV:BODC,CLAAHPP1[ng/l],QV:BODC,CLAASDP1[ng/l],QV:BODC,CLAEHPP1[ng/l],QV:BODC,CLAESDP1[ng/l],QV:BODC,CLC2HPP1[ng/l],QV:BODC,CLC2SDP1[ng/l],QV:BODC,CLC3HPP1[ng/l],QV:BODC,CLC3SDP1[ng/l],QV:BODC,CPHLFLP1[mg/m^3],QV:BODC,CPHLHPP1[mg/m^3],QV:BODC,DIADHPP1[ng/l],QV:BODC,DIADSDP1[ng/l],QV:BODC,DIATHPP1[ng/l],QV:BODC,DIATSDP1[ng/l],QV:BODC,DINXHPP1[ng/l],QV:BODC,DINXSDP1[ng/l],QV:BODC,DVCAHPP1[ng/l],QV:BODC,DVCASDP1[ng/l],QV:BODC,DVCBHPP1[ng/l],QV:BODC,DVCBSDP1[ng/l],QV:BODC,FUCSHPP1[ng/l],QV:BODC,FUCXHPP1[ng/l],QV:BODC,FUCXSDP1[ng/l],QV:BODC,GDHPLC01[ng/l],QV:BODC,GDIESDP1[ng/l],QV:BODC,HEXOHPP1[ng/l],QV:BODC,HEXOSDP1[ng/l],QV:BODC,HEXSHPP1[ng/l],QV:BODC,K4HXHPP1[ng/l],QV:BODC,LUTNHPP1[ng/l],QV:BODC,LUTNSDP1[ng/l],QV:BODC,M320HPP1[ng/l],QV:BODC,M335HPP1[ng/l],QV:BODC,MAASHPP1[ng/l],QV:BODC,MASTHPP1[ng/l],QV:BODC,MDCAHPP1[ng/l],QV:BODC,MDVPHPP1[ng/l],QV:BODC,MDVPSDP1[ng/l],QV:BODC,MEPAHPP1[ng/l],QV:BODC,MM2GHPP1[ng/l],QV:BODC,MMMSHPP1[ng/l],QV:BODC,MMMTHPP1[ng/l],QV:BODC,MMSEHPP1[ng/l],QV:BODC,MMYGHPP1[ng/l],QV:BODC,MMYTHPP1[ng/l],QV:BODC,MPALHPP1[ng/l],QV:BODC,MPASHPP1[ng/l],QV:BODC,MPNEHPP1[ng/l],QV:BODC,MPOLHPP1[ng/l],QV:BODC,MPORHPP1[ng/l],QV:BODC,MPSSHPP1[ng/l],QV:BODC,MSHIHPP1[ng/l],QV:BODC,MSMEHPP1[ng/l],QV:BODC,MUSUHPP1[ng/l],QV:BODC,MVACHPP1[ng/l],QV:BODC,MVACSDP1[ng/l],QV:BODC,MVC3HPP1[ng/l],QV:BODC,MZPAHPP1[ng/l],QV:BODC,NEOXHPP1[ng/l],QV:BODC,NEOXSDP1[ng/l],QV:BODC,PBAXHPP1[ng/l],QV:BODC,PBAXSDP1[ng/l],QV:BODC,PBBXHPP1[ng/l],QV:BODC,PBZZHPP1[ng/l],QV:BODC,PERIHPP1[ng/l],QV:BODC,PERISDP1[ng/l],QV:BODC,PRFUHPP1[ng/l],QV:BODC,PRSXHPP1[ng/l],QV:BODC,PRSXSDP1[ng/l],QV:BODC,PTAXHPP1[ng/l],QV:BODC,PTAXSDP1[ng/l],QV:BODC,PTBXHPP1[ng/l],QV:BODC,PTBXSDP1[ng/l],QV:BODC,PTZZHPP1[ng/l],QV:BODC,PYPTHPP1[ng/l],QV:BODC,SDCLHPP1[mg/m^3],QV:BODC,VILXHPP1[ng/l],QV:BODC,VILXSDP1[ng/l],QV:BODC,VINEHPP1[ng/l],QV:BODC,VINESDP1[ng/l],QV:BODC,ZELUHPP1[ng/l],QV:BODC,ZELUSDP1[ng/l],QV:BODC,ZEOXHPP1[ng/l],QV:BODC,ZEOXSDP1[ng/l],QV:BODC
AMT10,1504146,AMT10-21,b,CTD,6.1004,-23.4457, ,24/04/2000 11:02,-,37.6,37.8,506708,0, , , ,,N,,N,1.95, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,87.85, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,77.36, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,93.61, ,,N,75.58, ,,N,0.51, ,0.3403, ,,N,,N,,N,,N,,N,,N,47.46, ,,N,,N,,N,,N,24.09, ,,N,,N,,N,155.94, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,28.21, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,8.82, ,,N,,N,,N,,N,,N,53.57, ,,N
AMT10,1504146,AMT10-21,b,CTD,6.1004,-23.4457, ,24/04/2000 11:02,-,47,47.3,506456,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,37.44, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,65.13, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,23.73, ,,N,27.27, ,,N,0.41, ,0.1516, ,,N,,N,,N,,N,,N,,N,21.26, ,,N,,N,,N,,N,9.24, ,,N,,N,,N,34.95, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,9.14, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.09, ,,N,,N,,N,,N,,N,6.23, ,,N
AMT10,1504146,AMT10-21,b,CTD,6.1004,-23.4457, ,24/04/2000 11:02,-,77.5,77.9,506707,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,38.64, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,36.92, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,18.7, ,,N,23.62, ,,N,0.19, ,0.0854, ,,N,,N,,N,,N,,N,,N,23.76, ,,N,,N,,N,,N,8.29, ,,N,,N,,N,25.18, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,7.79, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.45, ,,N,,N,,N,,N,,N,5.2, ,,N
AMT10,1504146,AMT10-21,b,CTD,6.1004,-23.4457, ,24/04/2000 11:02,-,101.9,102.5,506706,0, , , ,,N,,N,2.56, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,43.92, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,41.94, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,24.34, ,,N,33.84, ,,N,0.11, ,0.0627, ,,N,,N,,N,,N,,N,,N,11, ,,N,,N,,N,,N,10.39, ,,N,,N,,N,40.01, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.28, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.17, ,,N,,N,,N,,N,,N,4.72, ,,N
AMT10,1504146,AMT10-21,b,CTD,6.1004,-23.4457, ,24/04/2000 11:02,-,151.6,152.5,506705,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,6.07, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,4.18, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,4.55, ,,N,3.83, ,,N,0.02, ,0.0113, ,,N,,N,,N,,N,,N,,N,0.65, ,,N,,N,,N,,N,2.29, ,,N,,N,,N,6.06, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,8.19, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.01, ,,N,,N,,N,,N,,N,1.67, ,,N
AMT10,1504148,AMT10-23,b,CTD,10.2083,-21.6516, ,25/04/2000 11:03,-,7.8,7.8,506649,0, , , ,,N,,N,1.06, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,5.56, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,24.64, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,14.38, ,,N,6.87, ,,N,,N,0.0653, ,,N,,N,,N,,N,,N,,N,54.02, ,,N,,N,,N,,N,5.76, ,,N,,N,,N,20.53, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,5.49, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,4.15, ,,N,,N,,N,,N,,N,63.31, ,,N
AMT10,1504148,AMT10-23,b,CTD,10.2083,-21.6516, ,25/04/2000 11:03,-,10.4,10.5,506648,0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.16, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N
AMT10,1504148,AMT10-23,b,CTD,10.2083,-21.6516, ,25/04/2000 11:03,-,17.1,17.2,506453,0, , , ,,N,,N,1.49, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,6.09, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,11.36, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,11.84, ,,N,8.18, ,,N,0.16, ,0.059, ,,N,,N,,N,,N,,N,,N,32.23, ,,N,,N,,N,,N,6, ,,N,,N,,N,19.81, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,6.36, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.82, ,,N,,N,,N,,N,,N,63.18, ,,N
AMT10,1504148,AMT10-23,b,CTD,10.2083,-21.6516, ,25/04/2000 11:03,-,22.6,22.7,506647,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.24, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,7.28, ,,N,3.7, ,,N,0.25, ,0.0275, ,,N,,N,,N,,N,,N,,N,11.74, ,,N,,N,,N,,N,2.74, ,,N,,N,,N,9.82, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.17, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.76, ,,N,,N,,N,,N,,N,16.88, ,,N
AMT10,1504148,AMT10-23,b,CTD,10.2083,-21.6516, ,25/04/2000 11:03,-,26.8,27,506646,0, , , ,,N,,N,4.9, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,19.02, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,26.23, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,55.97, ,,N,33.13, ,,N,0.28, ,0.2332, ,,N,,N,,N,,N,,N,,N,63.18, ,,N,,N,,N,,N,26.54, ,,N,,N,,N,68.38, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,20.93, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,9.88, ,,N,,N,,N,,N,,N,83.44, ,,N
AMT10,1504148,AMT10-23,b,CTD,10.2083,-21.6516, ,25/04/2000 11:03,-,32.4,32.6,506645,0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.39, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N
AMT10,1504148,AMT10-23,b,CTD,10.2083,-21.6516, ,25/04/2000 11:03,-,51.7,52,506644,0, , , ,,N,,N,7.8, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,59.81, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,118.97, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,77.43, ,,N,104.57, ,,N,0.44, ,0.2835, ,,N,,N,,N,,N,,N,,N,33.19, ,,N,,N,,N,,N,81.5, ,,N,,N,,N,52.23, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,14.23, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,4.65, ,,N,,N,,N,,N,,N,15.94, ,,N
AMT10,1504148,AMT10-23,b,CTD,10.2083,-21.6516, ,25/04/2000 11:03,-,75.8,76.2,506643,0, , , ,,N,,N,3.7, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,30.07, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,44.36, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,30.53, ,,N,48.97, ,,N,0.12, ,0.0995, ,,N,,N,,N,,N,,N,,N,15.51, ,,N,,N,,N,,N,25.72, ,,N,,N,,N,51.52, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,6.07, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.84, ,,N,,N,,N,,N,,N,5.37, ,,N
AMT10,1504148,AMT10-23,b,CTD,10.2083,-21.6516, ,25/04/2000 11:03,-,100,100.6,506642,0, , , ,,N,,N,1.04, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,6.18, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,5.33, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,7.28, ,,N,10.46, ,,N,0.04, ,0.0277, ,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,7.73, ,,N,,N,,N,15.73, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.67, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.94, ,,N,,N,,N,,N,,N,1.36, ,,N
AMT10,1504536,AMT10-23NT,b,GPUMP,10.2083,-21.6516, ,25/04/2000 11:03,-,6,6,506960,0, , , ,,N,,N,0.54, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.69, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,12.52, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,9.54, ,,N,3.35, ,,N,0.16, ,0.0609, ,,N,,N,,N,,N,,N,,N,38.51, ,,N,,N,,N,,N,2.56, ,,N,,N,,N,15.76, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.68, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,7.77, ,,N,,N,,N,,N,,N,56.43, ,,N
AMT10,1503659,A10-UW-105,b,GPUMP,12.4693,-20.6554, ,26/04/2000 01:00,-,6,6,504504,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,8.02, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,14.47, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,18.99, ,,N,10.51, ,,N,,N,0.0681, ,,N,,N,,N,,N,,N,,N,47.93, ,,N,,N,,N,,N,6.55, ,,N,,N,,N,24.21, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,5.3, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.54, ,,N,,N,,N,,N,,N,86.27, ,,N
AMT10,1504150,AMT10-25,b,CTD,12.4687,-20.6558, ,26/04/2000 01:03,-,10.3,10.4,506606,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.22, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,8.06, ,,N,3.56, ,,N,0.13, ,0.038, ,,N,,N,,N,,N,,N,,N,25.88, ,,N,,N,,N,,N,3.26, ,,N,,N,,N,9.44, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.22, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.11, ,,N,,N,,N,,N,,N,40.08, ,,N
AMT10,1504150,AMT10-25,b,CTD,12.4687,-20.6558, ,26/04/2000 01:03,-,42.3,42.5,506605,0, , , ,,N,,N,7.34, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,43.96, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,77.77, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,46.44, ,,N,39.87, ,,N,0.08, ,0.2936, ,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,20.2, ,,N,,N,,N,66.43, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,12.34, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,7.26, ,,N,,N,,N,,N,,N,28.56, ,,N
AMT10,1504150,AMT10-25,b,CTD,12.4687,-20.6558, ,26/04/2000 01:03,-,50,50.3,506604,0, , , ,,N,,N,4.87, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,20.29, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,22.32, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,31.9, ,,N,16.34, ,,N,0.7, ,0.1147, ,,N,,N,,N,,N,,N,,N,69.55, ,,N,,N,,N,,N,10.81, ,,N,,N,,N,47.56, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,13.06, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,5.88, ,,N,,N,,N,,N,,N,67.98, ,,N
AMT10,1504150,AMT10-25,b,CTD,12.4687,-20.6558, ,26/04/2000 01:03,-,57.5,57.8,506603,0, , , ,,N,,N,5.68, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,26.47, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,141.01, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,45.66, ,,N,50.62, ,,N,0.21, ,0.2159, ,,N,,N,,N,,N,,N,,N,43.28, ,,N,,N,,N,,N,39.95, ,,N,,N,,N,47.12, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,26.06, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.47, ,,N,,N,,N,,N,,N,16.75, ,,N
AMT10,1504150,AMT10-25,b,CTD,12.4687,-20.6558, ,26/04/2000 01:03,-,76.1,76.6,506601,0, , , ,,N,,N,2.55, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,13.19, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,37.04, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,16.39, ,,N,21.48, ,,N,0.47, ,0.05, ,,N,,N,,N,,N,,N,,N,12.93, ,,N,,N,,N,,N,12.93, ,,N,,N,,N,21.32, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,8.33, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,2.26, ,,N,,N,,N,,N,,N,3.6, ,,N
AMT10,1504151,AMT10-26,b,CTD,23.6952,-21.5581, ,28/04/2000 14:54,-,9.6,9.7,506615,0, , , ,,N,,N,3.75, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,12.97, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,9.35, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,26.13, ,,N,9.99, ,,N,0.16, ,0.0633, ,,N,,N,,N,,N,,N,,N,44, ,,N,,N,,N,,N,11.42, ,,N,,N,,N,23.99, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,5.94, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.73, ,,N,,N,,N,,N,,N,65.31, ,,N
AMT10,1504151,AMT10-26,b,CTD,23.6952,-21.5581, ,28/04/2000 14:54,-,41.8,42.1,506614,0, , , ,,N,,N,1.34, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,12.41, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,12.73, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,23.02, ,,N,12.24, ,,N,0.2, ,0.0604, ,,N,,N,,N,,N,,N,,N,70.37, ,,N,,N,,N,,N,10.76, ,,N,,N,,N,25.48, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,7.22, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.14, ,,N,,N,,N,,N,,N,62.34, ,,N
AMT10,1504151,AMT10-26,b,CTD,23.6952,-21.5581, ,28/04/2000 14:54,-,69.3,69.8,506613,0, , , ,,N,,N,6.36, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,46.67, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,159.51, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,82.06, ,,N,45.14, ,,N,,N,0.2516, ,,N,,N,,N,,N,,N,,N,216.35, ,,N,,N,,N,,N,15.02, ,,N,,N,,N,88.3, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,18.08, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,8.16, ,,N,,N,,N,,N,,N,122.6, ,,N
AMT10,1504151,AMT10-26,b,CTD,23.6952,-21.5581, ,28/04/2000 14:54,-,74.3,74.8,506612,0, , , ,,N,,N,1.14, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,28.34, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,87.68, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,35.93, ,,N,22.22, ,,N,0.45, ,0.0967, ,,N,,N,,N,,N,,N,,N,98.43, ,,N,,N,,N,,N,7.01, ,,N,,N,,N,42.25, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,7.03, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.06, ,,N,,N,,N,,N,,N,41.55, ,,N
