scientificname,longitude,latitude,depth,taxonRank,occurrenceStatus,phylum,class,date_time,AphiaID
Coccolithus pelagicus,82.7878,-62.709,372.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1988-01-11,178600.0
Coccolithus pelagicus,82.7878,-62.709,373.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1988-01-11,178600.0
Coccolithus pelagicus,82.7878,-62.709,374.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1988-01-11,178600.0
Coccolithus pelagicus,82.7878,-62.709,375.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1988-01-11,178600.0
Coccolithus pelagicus,82.7878,-62.709,376.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1988-01-11,178600.0
Coccolithus pelagicus,84.2735,-59.6999,233.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1998-12-23,178600.0
Coccolithus pelagicus,84.2735,-59.6999,234.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1998-12-23,178600.0
Coccolithus pelagicus,149.975,-50.4,2.5,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1984-02-13,178600.0
Coccolithus pelagicus,149.978,-46.53,2.5,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1984-02-14,178600.0
Corisphaera gracilis,-14.4033,-36.8383,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,235896.0
Corisphaera gracilis,-14.4033,-36.8383,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,235896.0
Corisphaera gracilis,-14.4033,-36.8383,60.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,235896.0
Corisphaera gracilis,-3.39833,-32.845,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,235896.0
Corisphaera gracilis,-3.39,-32.8433,20.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,235896.0
Corisphaera gracilis,-3.39,-32.8433,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,235896.0
Corisphaera gracilis,-3.39,-32.8433,60.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,235896.0
Corisphaera gracilis,11.715,-31.1017,25.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-07,235896.0
Corisphaera gracilis,11.715,-31.1017,50.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-07,235896.0
Corisphaera gracilis,3.33833,-33.045,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,235896.0
Corisphaera gracilis,3.33833,-33.045,20.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,235896.0
Corisphaera gracilis,3.33833,-33.045,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,235896.0
Corisphaera gracilis,8.26333,-35.61,80.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-09,235896.0
Coronosphaera mediterranea,-14.4033,-36.8383,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,235944.0
Coronosphaera mediterranea,-14.4033,-36.8383,20.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,235944.0
Coronosphaera mediterranea,-14.4033,-36.8383,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,235944.0
Coronosphaera mediterranea,-14.4033,-36.8383,80.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,235944.0
Coronosphaera mediterranea,-3.39833,-32.845,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,235944.0
Coronosphaera mediterranea,3.33833,-33.045,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,235944.0
Coronosphaera mediterranea,3.33833,-33.045,100.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,235944.0
Coronosphaera mediterranea,3.33833,-33.045,20.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,235944.0
Coronosphaera mediterranea,3.33833,-33.045,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,235944.0
Coronosphaera mediterranea,3.33833,-33.045,60.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,235944.0
Coronosphaera mediterranea,3.33833,-33.045,80.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,235944.0
Coronosphaera mediterranea,44.98805556,-36.98777778,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2004-02-03,235944.0
Coronosphaera mediterranea,8.26333,-35.61,100.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-09,235944.0
Coronosphaera mediterranea,8.26333,-35.61,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-09,235944.0
Coronosphaera mediterranea,8.26333,-35.61,60.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-09,235944.0
Coronosphaera mediterranea,8.26333,-35.61,80.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-09,235944.0
Discosphaera tubifera,-13.1967,-30.75,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,573399.0
Discosphaera tubifera,-14.4033,-36.8383,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,573399.0
Discosphaera tubifera,-16.33,-31.0533,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,573399.0
Discosphaera tubifera,-20.784,-42.0003,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,573399.0
Discosphaera tubifera,-29.0983,-31.5133,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,573399.0
Discosphaera tubifera,-3.39833,-32.845,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,573399.0
Discosphaera tubifera,-3.39,-32.8433,100.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,573399.0
Discosphaera tubifera,-3.39,-32.8433,20.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,573399.0
Discosphaera tubifera,-3.39,-32.8433,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,573399.0
Discosphaera tubifera,-3.39,-32.8433,60.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,573399.0
Discosphaera tubifera,-3.39,-32.8433,80.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,573399.0
Discosphaera tubifera,-46.5557,-30.207,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,573399.0
Discosphaera tubifera,-48.1488,-31.7577,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,573399.0
Discosphaera tubifera,-48.8183,-31.5187,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,573399.0
Discosphaera tubifera,-50.7818,-35.0522,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,573399.0
Discosphaera tubifera,11.715,-31.1017,100.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-07,573399.0
Discosphaera tubifera,11.715,-31.1017,25.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-07,573399.0
Discosphaera tubifera,11.715,-31.1017,50.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-07,573399.0
Discosphaera tubifera,15.5,-31.785,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,573399.0
Discosphaera tubifera,3.33833,-33.045,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,573399.0
Discosphaera tubifera,3.33833,-33.045,100.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,573399.0
Discosphaera tubifera,3.33833,-33.045,20.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,573399.0
Discosphaera tubifera,3.33833,-33.045,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,573399.0
Discosphaera tubifera,3.33833,-33.045,60.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-10,573399.0
Discosphaera tubifera,8.26333,-35.61,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-09,573399.0
Discosphaera tubifera,8.26333,-35.61,60.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-09,573399.0
Discosphaera tubifera,-3.0,-40.0,50.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-17,573399.0
Discosphaera tubifera,0.0,-32.0,10.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-09,573399.0
Discosphaera tubifera,44.90166667,-32.84166667,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2004-02-01,573399.0
Discosphaera tubifera,44.9575,-32.0,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2004-01-31,573399.0
Discosphaera tubifera,45.00083333,-40.43444444,50.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2004-02-06,573399.0
Discosphaera tubifera,45.80333333,-30.34111111,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2004-01-29,573399.0
Emiliania huxleyi,-12.34,-41.69,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-13.0697,-43.9992,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-13.07,-43.999,43.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-13.07,-43.999,44.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-13.1967,-30.75,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-13.197,-30.75,30.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-13.197,-30.75,31.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-14.4033,-36.8383,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,115104.0
Emiliania huxleyi,-14.4033,-36.8383,100.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,115104.0
Emiliania huxleyi,-14.4033,-36.8383,20.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,115104.0
Emiliania huxleyi,-14.4033,-36.8383,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,115104.0
Emiliania huxleyi,-14.4033,-36.8383,60.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,115104.0
Emiliania huxleyi,-14.4033,-36.8383,80.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-17,115104.0
Emiliania huxleyi,-14.635,-42.9867,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-15.4233,-47.62,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-16.33,-31.0533,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-17.6467,-44.254,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-18.1633,-39.9545,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-18.163,-39.954,39.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-18.163,-39.954,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-19.76,-31.615,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-19.76,-31.615,31.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-19.76,-31.615,32.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-20.4413,-43.6143,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-20.784,-42.0003,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-20.784,-42.0,42.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-20.9,-44.5168,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-20.9,-44.517,44.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-20.9,-44.517,45.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-21.3867,-49.4033,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-21.5357,-38.426,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-21.8642,-37.774,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-21.864,-37.774,37.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-21.864,-37.774,38.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-22.1483,-37.1583,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-22.7333,-35.7073,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-22.7565,-39.743,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-22.756,-39.743,39.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-22.756,-39.743,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-23.4648,-41.5058,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-24.024,-33.4992,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-24.024,-33.499,33.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-24.2483,-31.95,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-29.0983,-31.5133,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-29.098,-31.513,31.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-29.098,-31.513,32.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-3.39833,-32.845,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,115104.0
Emiliania huxleyi,-3.39,-32.8433,100.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,115104.0
Emiliania huxleyi,-3.39,-32.8433,20.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,115104.0
Emiliania huxleyi,-3.39,-32.8433,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,115104.0
Emiliania huxleyi,-3.39,-32.8433,60.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,115104.0
Emiliania huxleyi,-3.39,-32.8433,80.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1993-02-13,115104.0
Emiliania huxleyi,-30.3933,-55.3283,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-3.0,-40.0,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-16,115104.0
Emiliania huxleyi,-3.0,-40.0,10.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-16,115104.0
Emiliania huxleyi,-3.0,-40.0,100.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-16,115104.0
Emiliania huxleyi,-3.0,-40.0,200.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-16,115104.0
Emiliania huxleyi,-3.0,-40.0,25.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-16,115104.0
Emiliania huxleyi,-3.0,-40.0,50.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-16,115104.0
Emiliania huxleyi,-3.0,-40.0,500.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-16,115104.0
Emiliania huxleyi,-3.0,-40.0,75.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-16,115104.0
Emiliania huxleyi,-3.0,-40.0,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-17,115104.0
Emiliania huxleyi,-3.0,-40.0,10.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-17,115104.0
Emiliania huxleyi,-3.0,-40.0,100.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-17,115104.0
Emiliania huxleyi,-3.0,-40.0,200.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-17,115104.0
Emiliania huxleyi,-3.0,-40.0,25.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-17,115104.0
Emiliania huxleyi,-3.0,-40.0,50.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-17,115104.0
Emiliania huxleyi,-3.0,-40.0,500.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-17,115104.0
Emiliania huxleyi,-3.0,-40.0,75.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1979-01-17,115104.0
Emiliania huxleyi,-4.0517,-43.175,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-41.4317,-32.5,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-43.7667,-53.6667,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-46.5557,-30.207,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-46.556,-30.207,30.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-47.8987,-37.158,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-47.899,-37.158,37.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-48.0917,-53.9683,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-48.1488,-31.7577,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-48.295,-55.24,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-48.8183,-31.5187,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-48.818,-31.519,31.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-48.818,-31.519,32.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-50.7818,-35.0522,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-51.455,-53.2517,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-52.32,-38.4683,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-53.5367,-37.5367,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-53.9283,-38.925,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-53.928,-38.925,38.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-53.928,-38.925,39.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-56.175,-47.9633,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-56.3233,-41.945,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-57.9967,-43.8633,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-57.997,-43.863,43.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-57.997,-43.863,44.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-58.62,-47.3267,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-59.095,-53.2167,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-6.0217,-42.8917,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-61.58,-53.14,0.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,1989-01-02,115104.0
Emiliania huxleyi,-73.81333333,-36.11833333,11.2,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2001-12-29,115104.0
Emiliania huxleyi,-73.81333333,-36.11833333,120.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2001-12-29,115104.0
Emiliania huxleyi,-73.81333333,-36.11833333,150.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2001-12-29,115104.0
Emiliania huxleyi,-73.81333333,-36.11833333,60.5,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2001-12-29,115104.0
Emiliania huxleyi,-74.01666667,-38.74833333,10.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-05,115104.0
Emiliania huxleyi,-74.01666667,-38.74833333,101.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-05,115104.0
Emiliania huxleyi,-74.01666667,-38.74833333,142.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-05,115104.0
Emiliania huxleyi,-74.01666667,-38.74833333,22.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-05,115104.0
Emiliania huxleyi,-74.01666667,-38.74833333,42.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-05,115104.0
Emiliania huxleyi,-74.01666667,-38.74833333,62.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-05,115104.0
Emiliania huxleyi,-74.15783333,-38.34083333,1.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-20,115104.0
Emiliania huxleyi,-74.15783333,-38.34083333,1.5,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-20,115104.0
Emiliania huxleyi,-74.15783333,-38.34083333,2.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-20,115104.0
Emiliania huxleyi,-74.15,-38.75,104.3,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-05,115104.0
Emiliania huxleyi,-74.15,-38.75,24.4,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-05,115104.0
Emiliania huxleyi,-74.15,-38.75,45.4,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-05,115104.0
Emiliania huxleyi,-74.15,-38.75,64.9,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-05,115104.0
Emiliania huxleyi,-74.15,-38.75,8.6,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-05,115104.0
Emiliania huxleyi,-74.18816667,-36.66066667,0.8,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-22,115104.0
Emiliania huxleyi,-74.18816667,-36.66066667,1.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-22,115104.0
Emiliania huxleyi,-74.18816667,-36.66066667,2.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-22,115104.0
Emiliania huxleyi,-74.421,-37.19966667,11.2,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-03,115104.0
Emiliania huxleyi,-74.421,-37.19966667,120.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-03,115104.0
Emiliania huxleyi,-74.421,-37.19966667,160.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-03,115104.0
Emiliania huxleyi,-74.421,-37.19966667,21.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-03,115104.0
Emiliania huxleyi,-74.421,-37.19966667,40.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-03,115104.0
Emiliania huxleyi,-74.421,-37.19966667,80.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-03,115104.0
Emiliania huxleyi,-74.50483333,-39.84233333,1.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-18,115104.0
Emiliania huxleyi,-74.50483333,-39.84233333,2.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-18,115104.0
Emiliania huxleyi,-74.57183333,-38.80633333,10.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-04,115104.0
Emiliania huxleyi,-74.57183333,-38.80633333,100.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-04,115104.0
Emiliania huxleyi,-74.57183333,-38.80633333,160.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-04,115104.0
Emiliania huxleyi,-74.57183333,-38.80633333,20.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-04,115104.0
Emiliania huxleyi,-74.57183333,-38.80633333,41.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-04,115104.0
Emiliania huxleyi,-74.57183333,-38.80633333,61.0,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-04,115104.0
Emiliania huxleyi,-74.75033333,-36.1,11.7,SPECIES,PRESENT,Haptophyta,Prymnesiophyceae,2002-01-01,115104.0
