cruise_id,sta_HPLC,date_local,depth,lat,lon,cast,yrday,time_local,bottle,sample_id,depth_bottom,mg_dvp_a5,chl_c2,chl_c1,peridinin,fucox_but,fucox,neox,prasinox,violax,fucox_hex,diadinox,cis_hex,allox,diatox,zeax,lutein,crocox,chl_a2,chl_a,carotene_a,carotene_b,chl_c3,chl_b,p_phorbide,p_phytin,monad,chlide,antherax
NBP0601,S56,20060120,50,-74.667,169.199,nd,20,nd,nd,S56-05,305,0.00,49.67,0.00,30.14,17.20,91.98,0.00,3.25,0.00,60.39,13.17,3.23,2.39,8.00,4.57,4.39,0.00,0.00,253.69,6.47,5.30,34.29,0.00,23.94,32.90,0.21,0.00,nd
NBP0601,S56,20060120,43,-74.667,169.199,nd,20,nd,nd,S56-06,305,0.00,77.13,0.00,42.06,27.64,112.71,0.00,2.96,0.00,105.65,16.84,4.01,3.48,6.38,5.21,5.76,0.00,0.00,366.67,7.50,6.37,43.06,0.00,20.75,33.88,0.19,0.00,nd
NBP0601,S56,20060120,29,-74.667,169.199,nd,20,nd,nd,S56-07,305,5.13,186.29,0.00,84.22,28.72,341.75,0.00,2.79,0.00,96.75,31.13,28.68,6.59,5.95,6.89,6.46,0.00,0.00,666.76,9.86,10.44,149.94,5.27,46.74,42.21,0.00,0.00,nd
NBP0601,S56,20060120,19,-74.667,169.199,nd,20,nd,nd,S56-08,305,0.00,419.19,0.00,105.47,35.61,682.04,0.00,2.94,0.00,110.44,54.34,53.69,6.25,9.11,5.37,7.19,0.00,0.00,1014.39,8.15,13.07,129.97,5.63,105.87,64.23,1.49,27.25,nd
NBP0601,S56,20060120,12,-74.667,169.199,nd,20,nd,nd,S56-09,305,0.00,422.29,0.00,48.92,13.10,577.92,7.93,3.11,0.00,76.02,155.48,53.69,5.82,27.65,5.29,0.00,0.00,0.00,655.29,0.00,15.87,77.23,5.72,161.33,60.15,1.68,0.00,nd
NBP0601,S56,20060120,9,-74.667,169.199,nd,20,nd,nd,S56-10,305,0.00,378.26,0.00,40.85,9.56,535.01,7.97,3.32,0.00,51.06,187.14,34.83,1.93,8.26,6.06,4.88,0.00,0.00,533.26,0.00,16.16,67.98,6.33,162.67,56.70,0.00,0.00,nd
NBP0601,S56,20060120,4,-74.667,169.199,nd,20,nd,nd,S56-11,305,0.00,362.76,0.00,47.57,9.79,534.80,7.90,3.42,0.00,47.45,203.87,29.12,1.85,36.51,6.36,4.43,0.00,0.00,489.28,0.00,18.09,56.38,0.00,159.79,48.45,1.43,26.05,nd
NBP0601,S56,20060120,0,-74.667,169.199,nd,20,nd,nd,S56-12,305,9.36,348.01,0.00,40.21,7.49,490.00,7.43,3.31,0.00,45.07,185.71,21.70,2.43,32.76,6.07,0.00,0.00,0.00,442.43,0.00,17.43,63.35,0.00,155.36,41.43,1.69,27.84,nd
NBP0601,S57,20060120,150,-74.667,171.333,nd,20,nd,nd,S57-01,522,0.00,32.12,0.00,10.43,1.96,27.82,3.30,2.23,0.00,7.32,3.91,0.00,0.00,2.55,1.68,2.69,0.00,0.00,67.17,0.00,2.06,11.65,4.95,7.85,10.29,1.10,0.00,nd
NBP0601,S57,20060120,125,-74.667,171.333,nd,20,nd,nd,S57-02,522,0.00,34.60,0.00,21.55,2.64,46.43,3.62,2.66,0.00,12.63,6.81,0.00,0.00,2.66,1.89,2.88,0.00,0.00,107.32,0.00,0.00,16.38,4.36,19.56,16.61,2.13,0.00,nd
NBP0601,S57,20060120,100,-74.667,171.333,nd,20,nd,nd,S57-03,522,0.00,27.61,0.00,22.52,2.48,38.94,5.14,2.99,0.00,13.23,4.88,0.00,2.25,7.76,2.05,2.85,0.00,0.00,97.01,0.00,0.00,16.68,0.00,19.09,17.32,0.00,0.00,nd
NBP0601,S57,20060120,75,-74.667,171.333,nd,20,nd,nd,S57-04,522,0.00,48.02,0.00,57.35,6.18,72.72,7.21,3.17,0.00,27.01,9.67,0.68,4.18,9.67,3.16,3.28,0.00,0.00,176.02,6.95,4.86,18.52,14.24,35.64,33.84,0.15,0.00,nd
NBP0601,S57,20060120,60,-74.667,171.333,nd,20,nd,nd,S57-05,522,0.00,77.15,0.00,121.01,9.56,137.94,6.83,2.94,0.00,61.14,20.66,5.38,3.98,14.12,4.76,4.77,0.00,0.00,335.27,9.22,7.70,47.97,19.52,61.33,47.28,0.25,0.00,nd
NBP0601,S57,20060120,50,-74.667,171.333,nd,20,nd,nd,S57-06,522,3.98,172.33,0.00,117.14,9.28,265.14,14.66,9.00,0.00,146.32,33.21,14.00,2.87,8.10,6.77,7.63,0.00,0.00,552.84,8.35,7.70,74.81,14.74,58.58,36.54,0.00,10.35,nd
NBP0601,S57,20060120,33,-74.667,171.333,nd,20,nd,nd,S57-07,522,7.43,313.31,0.00,55.64,3.02,567.91,11.36,3.48,0.00,96.04,133.53,36.86,3.10,10.60,4.32,7.21,0.00,0.00,915.38,7.27,17.87,53.44,0.00,57.44,58.47,0.48,61.74,nd
NBP0601,S57,20060120,21,-74.667,171.333,nd,20,nd,nd,S57-08,522,8.66,284.36,0.00,41.74,3.47,554.74,10.25,2.92,0.00,99.88,181.37,29.37,4.43,7.91,4.47,5.46,0.00,0.00,827.48,0.00,24.98,46.78,0.00,51.79,77.72,0.71,37.64,nd
NBP0601,S57,20060120,14,-74.667,171.333,nd,20,nd,nd,S57-09,522,0.00,306.48,0.00,63.11,3.83,555.28,9.29,3.17,0.00,83.61,227.06,42.06,4.02,6.38,4.61,5.81,0.00,0.00,860.88,7.85,27.31,58.19,0.00,67.60,75.60,1.08,53.50,nd
NBP0601,S57,20060120,10,-74.667,171.333,nd,20,nd,nd,S57-10,522,0.00,281.73,0.00,63.94,3.39,518.39,8.81,3.26,0.00,71.39,211.78,31.87,3.90,44.38,4.50,4.86,4.08,0.00,772.69,0.00,24.71,40.19,0.00,50.74,58.72,1.72,52.85,nd
NBP0601,S57,20060120,5,-74.667,171.333,nd,20,nd,nd,S57-11,522,0.00,297.85,0.00,65.17,3.48,540.05,8.56,3.22,0.00,72.48,234.43,29.36,3.88,39.63,6.30,4.80,5.25,0.00,770.81,0.00,26.80,58.38,0.00,60.46,58.78,2.32,59.49,nd
NBP0601,S57,20060120,0,-74.667,171.333,nd,20,nd,nd,S57-12,522,0.00,296.60,0.00,50.73,3.22,532.51,7.58,3.24,0.00,74.08,219.52,25.51,3.57,31.24,4.03,4.95,0.00,0.00,775.13,0.00,24.86,47.80,0.00,61.14,66.36,1.95,51.89,nd
NBP0601,S58,20060120,400,-75.002,170.571,nd,20,nd,nd,S58-02,534,0.00,29.47,0.00,8.26,0.00,10.99,0.00,0.00,0.00,5.58,2.99,0.00,0.00,8.75,0.00,0.00,0.00,0.00,39.65,0.00,0.00,12.11,0.00,6.77,0.00,0.13,0.00,nd
NBP0601,S58,20060120,300,-75.002,170.571,nd,20,nd,nd,S58-03,534,0.00,25.93,0.00,14.99,0.88,17.28,6.00,2.43,0.00,12.90,4.22,0.00,0.48,12.68,0.00,0.00,0.00,0.00,52.53,0.00,1.98,13.62,0.00,9.06,6.54,0.18,0.00,nd
NBP0601,S58,20060120,200,-75.002,170.571,nd,20,nd,nd,S58-04,534,0.00,27.63,0.00,37.00,3.29,30.24,9.89,3.44,0.00,12.41,5.46,0.00,0.74,17.01,2.51,2.85,0.00,0.00,79.20,0.00,2.99,15.16,0.00,26.70,18.67,0.37,0.00,nd
NBP0601,S58,20060120,175,-75.002,170.571,nd,20,nd,nd,S58-05,534,0.00,21.18,0.00,42.95,0.78,31.18,8.43,3.42,0.00,16.34,5.41,0.00,1.54,17.48,2.62,3.01,0.00,0.00,87.30,0.00,0.00,14.91,0.00,28.39,28.38,0.38,0.00,nd
NBP0601,S58,20060120,150,-75.002,170.571,nd,20,nd,nd,S58-06,534,0.00,23.97,0.00,42.60,1.06,29.21,5.60,2.81,0.00,21.98,6.55,0.00,1.28,16.36,3.30,3.18,0.00,0.00,94.73,6.21,3.29,15.52,0.00,28.82,25.88,0.34,0.00,nd
NBP0601,S58,20060120,125,-75.002,170.571,nd,20,nd,nd,S58-07,534,0.00,24.07,0.00,36.98,2.73,32.35,6.03,2.65,0.00,26.10,6.52,0.00,0.80,13.62,2.65,3.12,0.00,0.00,102.82,5.80,3.13,28.62,0.00,22.17,16.49,0.24,0.00,nd
NBP0601,S58,20060120,100,-75.002,170.571,nd,20,nd,nd,S58-08,534,0.00,24.89,0.00,31.02,3.17,46.14,4.73,2.76,0.00,20.23,6.14,0.00,0.34,12.56,2.08,2.98,0.00,0.00,110.06,5.78,3.29,20.77,0.00,21.14,14.40,0.20,0.00,nd
NBP0601,S58,20060120,80,-75.002,170.571,nd,20,nd,nd,S58-09,534,0.00,58.32,0.00,54.95,9.93,129.28,6.85,2.87,0.00,50.00,12.99,1.63,0.63,14.17,4.25,4.90,0.00,0.00,303.73,6.57,6.47,37.22,0.00,34.09,32.35,0.25,0.00,nd
NBP0601,S58,20060120,73,-75.002,170.571,nd,20,nd,nd,S58-10,534,0.00,73.35,0.00,50.25,12.03,159.35,4.88,3.20,0.00,62.03,14.67,3.42,0.82,14.00,4.99,5.24,0.00,0.00,365.95,8.14,7.91,43.21,0.00,37.41,35.43,0.29,0.00,nd
NBP0601,S58,20060120,48,-75.002,170.571,nd,20,nd,nd,S58-11,534,0.00,400.67,0.00,111.00,20.06,634.98,0.00,3.04,0.00,100.65,87.45,41.13,1.67,18.28,4.90,8.09,0.00,0.00,970.07,0.00,17.69,127.97,0.00,76.12,45.55,1.42,25.31,nd
NBP0601,S58,20060120,32,-75.002,170.571,nd,20,nd,nd,S58-12,534,0.00,401.31,0.00,102.14,14.99,651.53,0.00,3.29,0.00,78.13,89.77,38.22,1.29,20.14,4.64,5.75,0.00,0.00,944.84,0.00,17.90,92.24,3.89,83.90,46.85,1.15,25.08,nd
NBP0601,S58,20060120,20,-75.002,170.571,nd,20,nd,nd,S58-13,534,0.00,382.00,0.00,87.20,9.37,608.52,8.91,3.12,0.00,101.87,136.11,34.40,1.81,32.54,4.62,6.36,0.00,0.00,892.28,0.00,20.10,84.34,0.00,75.53,38.11,1.39,33.39,nd
NBP0601,S58,20060120,15,-75.002,170.571,nd,20,nd,nd,S58-14,534,0.00,424.22,0.00,50.30,9.71,658.38,9.52,3.48,0.00,119.87,162.41,33.62,2.40,46.59,4.64,7.43,0.00,0.00,955.62,0.00,19.70,87.05,0.00,62.32,39.32,1.26,49.83,nd
NBP0601,S58,20060120,7,-75.002,170.571,nd,20,nd,nd,S58-15,534,0.00,342.25,0.00,66.00,7.37,552.33,10.56,3.76,0.00,88.25,197.57,26.13,2.90,44.36,3.84,5.61,0.00,0.00,720.17,0.00,21.49,67.25,0.00,96.16,43.91,1.81,34.77,nd
NBP0601,S58,20060120,0,-75.002,170.571,nd,20,nd,nd,S58-16,534,0.00,366.74,0.00,81.59,9.52,535.49,9.66,3.32,0.00,102.78,191.59,25.48,6.63,47.55,5.56,5.89,0.00,0.00,680.44,0.00,27.17,62.83,0.00,120.66,50.72,1.21,29.18,nd
NBP0601,S59,20060121,323,-74.999,168.486,nd,21,nd,nd,S59-01,325,0.00,36.53,0.00,5.47,3.19,19.09,3.70,4.22,0.00,2.79,4.69,0.00,0.74,6.68,2.66,0.00,0.00,0.00,40.55,0.00,2.68,11.97,0.00,10.51,6.05,0.22,0.00,nd
NBP0601,S59,20060121,260,-74.999,168.486,nd,21,nd,nd,S59-02,325,0.00,23.38,0.00,5.61,2.81,11.81,2.60,3.27,0.00,4.11,3.07,0.00,1.06,6.04,1.70,0.00,0.00,0.00,36.42,0.00,2.23,13.30,0.00,8.85,0.00,0.16,0.00,nd
NBP0601,S59,20060121,200,-74.999,168.486,nd,21,nd,nd,S59-03,325,0.00,24.13,0.00,12.87,2.46,18.66,0.00,2.92,0.00,7.52,3.71,0.00,0.51,2.32,1.55,2.62,0.00,0.00,50.19,0.00,2.16,11.67,0.00,18.55,18.50,0.37,0.00,nd
NBP0601,S59,20060121,175,-74.999,168.486,nd,21,nd,nd,S59-04,325,0.00,20.58,0.00,13.61,4.12,24.34,3.17,3.21,0.00,15.75,4.66,0.00,0.00,2.57,1.91,2.85,0.00,0.00,69.30,0.00,2.18,12.47,0.00,13.88,6.71,0.00,0.00,nd
NBP0601,S59,20060121,150,-74.999,168.486,nd,21,nd,nd,S59-05,325,0.00,21.23,0.00,12.38,3.40,23.08,0.00,3.18,0.00,18.22,4.79,0.00,0.00,6.14,2.16,2.94,0.00,0.00,76.49,5.84,2.45,12.51,0.00,15.30,10.66,0.16,0.00,nd
NBP0601,S59,20060121,125,-74.999,168.486,nd,21,nd,nd,S59-06,325,0.00,27.26,0.00,21.94,6.60,45.71,3.53,3.84,0.00,35.01,8.39,0.00,0.00,2.79,2.55,3.61,0.00,0.00,132.71,6.26,3.58,24.54,0.00,21.71,18.68,0.25,0.00,nd
NBP0601,S59,20060121,100,-74.999,168.486,nd,21,nd,nd,S59-07,325,0.00,36.56,0.00,37.32,6.62,61.19,0.00,3.73,0.00,39.32,10.48,0.00,0.38,9.50,0.00,3.74,0.00,0.00,160.86,0.00,5.01,30.27,0.00,26.40,24.71,0.24,0.00,nd
NBP0601,S59,20060121,80,-74.999,168.486,nd,21,nd,nd,S59-08,325,0.00,47.54,0.00,45.08,9.43,85.90,7.45,3.41,0.00,51.68,13.06,0.00,0.00,8.03,2.91,4.28,0.00,0.00,215.97,6.58,5.02,34.97,0.00,27.86,24.88,0.17,0.00,nd
NBP0601,S59,20060121,60,-74.999,168.486,nd,21,nd,nd,S59-09,325,0.00,31.86,0.00,34.01,10.63,68.37,4.04,2.93,0.00,47.11,9.00,0.00,0.00,6.92,4.14,4.85,0.00,0.00,196.84,8.34,5.15,29.00,4.77,27.98,21.73,0.25,1.68,nd
NBP0601,S59,20060121,46,-74.999,168.486,nd,21,nd,nd,S59-10,325,0.00,145.94,0.00,97.13,10.85,319.36,11.88,2.71,0.00,43.74,23.23,6.29,0.00,7.27,4.01,4.28,5.99,0.00,562.05,8.39,11.46,55.06,50.46,54.11,29.56,0.36,11.22,nd
NBP0601,S59,20060121,30,-74.999,168.486,nd,21,nd,nd,S59-11,325,0.00,435.30,0.00,136.64,11.55,536.47,9.25,3.81,0.00,39.20,69.17,15.68,1.28,5.33,2.54,4.02,0.00,0.00,542.35,0.00,13.64,72.02,0.00,192.43,32.73,0.00,15.88,nd
NBP0601,S59,20060121,20,-74.999,168.486,nd,21,nd,nd,S59-12,325,8.10,405.41,0.00,102.34,7.86,462.35,9.56,4.28,0.00,24.11,75.84,11.77,0.98,9.72,2.45,3.75,0.00,0.00,406.56,0.00,12.50,59.22,0.00,183.81,26.60,0.92,16.72,nd
NBP0601,S59,20060121,13,-74.999,168.486,nd,21,nd,nd,S59-13,325,0.00,402.47,0.00,96.13,8.67,434.02,0.00,4.29,0.00,20.53,87.08,11.23,1.27,5.48,2.67,0.00,0.00,0.00,393.26,0.00,15.15,50.73,0.00,173.22,27.89,0.19,15.65,nd
NBP0601,S59,20060121,9,-74.999,168.486,nd,21,nd,nd,S59-14,325,0.00,394.18,0.00,59.43,7.00,547.47,8.60,4.56,0.00,18.55,153.92,12.34,1.27,4.76,3.64,3.87,0.00,0.00,548.18,0.00,14.13,52.67,0.00,126.37,32.22,0.37,36.24,nd
NBP0601,S59,20060121,5,-74.999,168.486,nd,21,nd,nd,S59-15,325,0.00,488.02,0.00,70.13,4.81,648.81,11.60,3.41,0.00,23.24,236.52,16.41,1.50,35.63,2.97,0.00,0.00,0.00,581.88,0.00,16.84,65.90,0.00,200.28,47.70,1.09,38.59,nd
NBP0601,S59,20060121,0,-74.999,168.486,nd,21,nd,nd,S59-16,325,0.00,490.35,0.00,80.27,5.87,670.79,10.72,4.14,0.00,21.50,235.17,14.57,1.58,35.58,2.94,0.00,0.00,0.00,592.79,0.00,18.50,71.50,0.00,199.66,45.46,1.23,37.24,nd
NBP0601,S60,20060121,150,-75.000,166.400,nd,21,nd,nd,S60-01,461,0.00,31.71,0.00,23.73,3.78,41.11,0.00,0.00,0.00,22.15,7.41,0.39,0.88,8.31,1.62,3.03,0.00,0.00,110.02,6.01,3.16,24.67,0.00,15.36,12.31,0.14,0.00,nd
NBP0601,S60,20060121,100,-75.000,166.400,nd,21,nd,nd,S60-02,461,0.00,0.00,0.00,20.99,5.88,44.86,15.02,3.14,0.00,26.98,6.71,0.62,0.35,5.63,2.12,3.16,0.00,0.00,130.66,5.90,3.17,20.62,4.49,14.74,11.84,0.28,0.00,nd
NBP0601,S60,20060121,75,-75.000,166.400,nd,21,nd,nd,S60-03,461,0.00,36.03,0.00,16.38,6.05,49.36,0.00,6.30,0.00,41.53,8.95,0.00,0.33,6.01,2.68,4.06,0.00,0.00,126.78,6.67,4.09,39.03,0.00,15.56,17.98,0.30,0.00,nd
NBP0601,S60,20060121,50,-75.000,166.400,nd,21,nd,nd,S60-04,461,0.00,55.03,0.00,24.04,12.68,72.30,7.76,7.36,0.00,61.08,10.14,0.00,1.06,6.21,3.47,4.31,0.00,0.00,222.23,7.58,6.15,78.10,7.94,23.01,26.90,0.18,0.00,nd
NBP0601,S60,20060121,35,-75.000,166.400,nd,21,nd,nd,S60-05,461,6.05,223.82,90.76,78.07,10.58,444.87,8.15,7.37,0.00,46.96,36.19,0.00,1.11,9.73,4.02,7.41,0.00,0.00,619.76,8.53,14.92,125.94,27.98,46.24,28.39,0.28,0.00,nd
NBP0601,S60,20060121,20,-75.000,166.400,nd,21,nd,nd,S60-06,461,6.81,453.71,0.00,167.12,9.69,721.71,16.98,6.89,0.00,50.96,70.61,0.00,0.00,19.07,0.00,4.63,0.00,0.00,1044.22,12.93,20.71,109.78,27.67,124.14,54.00,0.00,0.00,nd
NBP0601,S60,20060121,13,-75.000,166.400,nd,21,nd,nd,S60-07,461,5.87,274.70,133.08,184.83,4.00,373.60,18.47,6.24,5.42,12.93,101.23,0.00,1.40,9.87,2.77,3.23,0.00,0.00,395.12,0.00,14.63,53.17,0.00,126.70,25.50,0.75,0.00,nd
NBP0601,S60,20060121,9,-75.000,166.400,nd,21,nd,nd,S60-08,461,9.80,481.00,0.00,130.49,8.14,784.32,14.21,7.00,0.00,29.41,258.84,0.00,2.56,11.18,2.70,3.48,0.00,0.00,782.79,0.00,24.25,72.83,0.00,215.01,74.05,3.12,0.00,nd
NBP0601,S60,20060121,6,-75.000,166.400,nd,21,nd,nd,S60-09,461,11.38,512.47,0.00,156.98,5.35,811.97,12.91,3.36,6.30,27.32,354.30,0.00,2.24,50.86,2.24,0.00,0.00,0.00,625.50,0.00,31.73,81.71,0.00,315.62,76.02,6.03,0.00,nd
NBP0601,S60,20060121,4,-75.000,166.400,nd,21,nd,nd,S60-10,461,12.75,474.10,0.00,182.50,3.97,726.06,20.52,3.86,5.89,23.60,329.17,0.00,2.72,55.85,3.52,0.00,0.00,0.00,542.29,0.00,33.00,70.19,6.15,285.35,74.06,5.16,0.00,nd
NBP0601,S60,20060121,2,-75.000,166.400,nd,21,nd,nd,S60-11,461,9.11,496.67,0.00,203.65,7.66,754.50,18.79,3.75,0.00,26.89,358.90,0.00,2.12,57.28,2.95,0.00,0.00,0.00,542.69,10.86,35.38,70.46,6.09,319.77,75.24,5.00,0.00,nd
NBP0601,S60,20060121,0,-75.000,166.400,nd,21,nd,nd,S60-12,461,7.82,551.34,0.00,182.80,7.97,868.11,18.15,3.71,5.45,27.72,409.01,0.00,2.52,66.67,3.14,0.00,0.00,0.00,583.44,0.00,38.54,91.28,0.00,367.82,83.51,5.57,0.00,nd
NBP0601,S61,20060121,400,-75.000,166.000,nd,21,nd,nd,S61-04,1000,0.00,13.50,0.00,5.42,0.76,24.62,1.95,0.00,0.00,4.42,9.18,0.00,0.68,5.05,1.00,1.70,0.00,0.00,53.16,0.00,1.83,7.69,0.00,6.83,4.54,0.19,0.00,nd
NBP0601,S61,20060121,200,-75.000,166.000,nd,21,nd,nd,S61-05,1000,0.00,25.36,0.00,21.32,1.31,35.05,0.00,0.00,0.00,23.69,11.42,1.87,1.37,11.87,1.29,2.55,0.00,0.00,110.56,4.27,3.39,21.94,0.00,19.61,10.80,0.41,0.00,nd
NBP0601,S61,20060122,150,-75.000,166.000,nd,22,nd,nd,S61-06,1000,0.00,104.19,0.00,76.56,3.36,155.39,9.51,3.36,0.00,109.40,28.21,0.00,1.56,18.27,1.87,6.11,0.00,0.00,428.10,7.38,8.24,95.83,0.00,36.54,35.28,0.67,5.23,nd
NBP0601,S61,20060122,100,-75.000,166.000,nd,22,nd,nd,S61-07,1000,0.00,175.17,0.00,102.47,6.07,239.83,7.57,3.63,0.00,190.30,47.34,0.00,3.48,28.12,3.66,9.46,0.00,0.00,680.41,10.68,13.16,90.34,0.00,61.96,67.93,0.93,0.00,nd
NBP0601,S61,20060122,75,-75.000,166.000,nd,22,nd,nd,S61-08,1000,0.00,266.60,0.00,145.16,5.51,436.39,0.00,0.00,0.00,158.08,80.84,0.00,0.00,44.45,4.68,8.61,0.00,0.00,946.77,11.00,19.99,122.98,0.00,77.94,80.21,0.00,19.95,nd
NBP0601,S61,20060122,50,-75.000,166.000,nd,22,nd,nd,S61-09,1000,0.00,284.82,0.00,229.29,0.00,656.28,20.84,6.46,0.00,178.90,88.44,0.00,3.92,41.11,8.81,10.68,0.00,0.00,1252.57,14.66,23.41,198.77,0.00,105.94,91.71,0.96,58.93,nd
NBP0601,S61,20060122,40,-75.000,166.000,nd,22,nd,nd,S61-10,1000,0.00,301.21,0.00,241.43,5.14,650.53,22.84,6.16,0.00,157.73,82.96,0.00,2.41,41.88,10.38,10.16,0.00,0.00,1285.64,13.45,20.70,166.46,0.00,112.25,78.08,0.90,0.00,nd
NBP0601,S61,20060122,28,-75.000,166.000,nd,22,nd,nd,S61-11,1000,8.39,342.79,0.00,148.00,4.46,712.73,19.97,6.60,0.00,93.16,70.79,0.00,2.92,22.45,8.04,8.94,0.00,0.00,1081.50,15.58,22.35,124.61,17.86,89.42,53.49,0.98,29.53,nd
NBP0601,S61,20060122,18,-75.000,166.000,nd,22,nd,nd,S61-12,1000,15.88,698.79,0.00,264.18,0.00,1292.45,28.55,6.77,0.00,52.26,115.17,0.00,2.72,31.23,6.48,0.00,0.00,0.00,1991.30,15.35,30.32,91.30,41.02,193.56,73.07,1.53,87.88,nd
NBP0601,S61,20060122,8,-75.000,166.000,nd,22,nd,nd,S61-14,1000,0.00,1403.19,0.00,259.11,20.01,1612.22,24.10,11.67,0.00,36.95,244.68,0.00,5.50,38.31,0.00,0.00,9.60,0.00,1572.31,0.00,30.99,91.08,19.33,830.39,158.81,3.54,49.92,nd
NBP0601,S61,20060122,6,-75.000,166.000,nd,22,nd,nd,S61-15,1000,22.33,1205.39,0.00,201.01,20.33,1425.12,29.00,6.29,0.00,30.99,247.71,0.00,5.87,24.82,0.00,0.00,11.08,0.00,1172.29,0.00,28.45,97.86,16.04,817.17,137.42,2.28,38.15,nd
NBP0601,S61,20060122,3,-75.000,166.000,nd,22,nd,nd,S61-16,1000,22.59,1409.30,0.00,280.07,31.06,2099.57,23.82,17.42,0.00,43.10,492.17,0.00,11.52,27.08,0.00,0.00,11.19,0.00,1701.49,0.00,45.84,81.21,15.90,878.99,195.21,4.80,49.28,nd
NBP0601,S61,20060122,0,-75.000,166.000,nd,22,nd,nd,S61-17,1000,25.22,1426.22,0.00,352.30,21.38,2234.91,31.80,12.53,0.00,50.55,497.67,0.00,14.61,43.65,0.00,0.00,11.80,0.00,2081.35,0.00,59.85,107.43,18.85,842.24,170.65,3.34,84.89,nd
NBP0601,S62,20060122,150,-74.500,165.999,nd,22,nd,nd,S62-01,565,0.00,105.90,0.00,62.62,3.19,160.57,5.99,3.65,0.00,103.89,31.10,1.61,1.98,16.77,2.02,7.01,0.00,0.00,420.54,9.71,9.21,53.78,0.00,40.60,43.25,0.89,8.10,nd
NBP0601,S62,20060122,100,-74.500,165.999,nd,22,nd,nd,S62-02,565,0.00,208.47,0.00,107.47,5.91,479.21,7.72,3.13,0.00,153.55,60.28,12.98,7.07,20.38,2.12,9.35,0.00,0.00,1028.39,11.92,19.43,152.60,0.00,53.38,114.20,0.67,29.33,nd
NBP0601,S62,20060122,80,-74.500,165.999,nd,22,nd,nd,S62-03,565,0.00,191.12,0.00,118.75,4.57,396.68,6.85,2.91,0.00,123.46,45.02,8.31,4.61,15.31,2.12,8.39,0.00,0.00,979.84,0.00,17.34,146.97,0.00,53.90,89.37,0.49,28.66,nd
NBP0601,S62,20060122,60,-74.500,165.999,nd,22,nd,nd,S62-04,565,0.00,168.46,0.00,162.53,4.85,291.03,11.75,4.02,0.00,107.50,42.12,1.80,2.51,41.24,6.01,7.09,0.00,0.00,620.82,10.20,14.41,86.91,0.00,61.11,57.75,0.99,12.07,nd
NBP0601,S62,20060122,50,-74.500,165.999,nd,22,nd,nd,S62-05,565,0.00,185.88,0.00,216.08,2.30,416.47,16.41,7.29,0.00,87.38,54.80,2.08,2.82,45.80,10.31,9.44,0.00,0.00,795.41,17.01,19.53,106.43,0.00,91.93,69.73,0.95,12.64,nd
NBP0601,S62,20060122,33,-74.500,165.999,nd,22,nd,nd,S62-06,565,0.00,275.20,0.00,221.24,1.59,634.11,18.40,7.70,0.00,65.56,61.07,5.45,3.13,39.28,10.10,8.09,0.00,0.00,1092.96,16.25,20.77,102.52,15.92,112.79,57.54,1.01,22.61,nd
NBP0601,S62,20060122,22,-74.500,165.999,nd,22,nd,nd,S62-07,565,0.00,598.21,0.00,318.95,0.00,1109.24,29.54,7.90,0.00,38.96,90.07,19.95,4.57,112.32,6.45,0.00,0.00,0.00,1640.56,15.62,25.59,81.04,46.38,226.98,61.17,1.44,46.83,nd
NBP0601,S62,20060122,14,-74.500,165.999,nd,22,nd,nd,S62-08,565,0.00,943.69,0.00,603.76,10.22,1463.30,27.74,0.00,0.00,54.51,154.98,18.59,6.21,108.55,5.72,7.93,0.00,0.00,1866.27,0.00,30.46,84.75,40.24,414.99,77.49,1.96,46.37,nd
NBP0601,S62,20060122,8,-74.500,165.999,nd,22,nd,nd,S62-09,565,0.00,702.66,0.00,742.73,20.71,804.97,0.00,18.35,0.00,24.65,218.01,17.31,6.49,26.41,8.18,0.00,0.00,0.00,860.73,15.67,33.66,63.19,10.41,476.59,47.68,4.47,43.05,nd
NBP0601,S62,20060122,7,-74.500,165.999,nd,22,nd,nd,S62-10,565,0.00,340.89,0.00,381.15,14.85,383.25,29.31,8.13,0.00,10.34,172.43,1.01,6.17,20.21,8.05,0.00,0.00,0.00,436.44,15.23,23.80,35.03,8.76,244.94,23.22,1.45,29.47,nd
NBP0601,S62,20060122,3,-74.500,165.999,nd,22,nd,nd,S62-11,565,0.00,335.73,0.00,342.17,17.58,343.46,31.53,7.60,0.00,3.47,200.31,0.00,5.72,21.01,6.57,0.00,0.00,0.00,369.45,0.00,31.42,41.93,0.00,219.55,19.30,1.76,27.11,nd
NBP0601,S62,20060122,0,-74.500,165.999,nd,22,nd,nd,S62-12,565,0.00,306.58,0.00,287.05,17.32,375.58,19.52,6.59,0.00,4.70,199.01,0.00,4.53,21.83,6.85,0.00,0.00,0.00,403.37,0.00,32.37,0.00,0.00,198.18,24.71,1.49,0.00,nd
NBP0601,S63,20060122,150,-74.500,166.400,nd,22,nd,nd,S63-01,879.5,0.00,89.46,0.00,37.27,2.80,89.84,10.84,4.05,0.00,96.36,18.11,0.00,2.08,17.67,0.00,6.78,0.00,0.00,301.36,8.85,6.19,53.21,0.00,36.34,37.32,0.70,6.30,nd
