date,time,lat,lon,temp,sal,fluor,sample,mg_dvp_a5,chl_c2,chl_c1,peridinin,fucox_but,fucox,neox,prasinox,violax,fucox_hex,diadinox,cis_fucox,allox,diatox,monad,zeax,lutein,crocox,chl_a2,chl_a_tot,carotene_a,carotene_b,chl_c3,chl_b,chl_c_MVP,chlide,p_phorbide,p_phytin
20051226,1300,-73.0543,-179.8233,-1.258,33.87,3.259,U101,0.00,35.91,0.00,4.67,6.19,13.55,0.00,0.00,0.00,15.95,7.73,1.99,19.63,6.51,0.00,2.00,3.73,0.00,0.00,155.68,0.00,3.02,0.69,3.02,3.64,10.80,21.07,12.28
20051226,1402,-73.2202,-179.8860,-0.840,33.91,3.259,U102,0.00,36.40,0.00,4.53,4.35,28.05,0.00,0.00,0.00,28.93,24.49,6.28,3.84,4.19,0.00,29.76,3.58,0.00,0.00,187.68,0.00,3.66,2.17,8.42,4.79,25.16,19.53,15.66
20051226,1500,-73.3722,-179.9551,-0.369,33.75,3.879,U103,0.00,65.16,0.00,0.00,4.30,39.50,0.00,0.00,0.00,39.78,30.39,3.71,16.74,11.34,0.00,2.14,3.69,0.00,0.00,120.65,0.00,3.51,4.80,7.83,5.30,58.22,41.02,6.61
20051226,1600,-73.5242,-179.9763,-0.453,33.90,3.702,U104,0.00,78.07,0.00,6.95,3.02,70.78,0.00,0.00,0.00,47.97,38.98,11.06,15.24,20.60,0.00,1.75,2.07,0.00,0.00,267.91,0.00,2.76,2.65,6.14,7.25,58.40,71.60,20.39
20051226,1700,-73.6810,-179.9111,-0.087,33.84,3.310,U105,0.00,95.94,0.00,3.99,4.97,68.02,0.00,0.00,0.00,20.04,43.48,10.58,3.17,20.43,0.00,0.00,5.12,0.00,0.00,160.14,0.00,2.40,0.00,4.93,3.31,91.05,74.27,8.90
20051226,1805,-73.8558,-179.8345,-0.057,33.99,3.773,U106,0.00,104.04,0.00,5.50,3.36,76.65,0.00,0.00,0.00,17.04,46.68,12.70,12.81,19.26,0.00,4.39,5.84,0.00,0.00,188.06,0.00,2.72,0.00,5.85,3.15,98.87,59.18,9.19
20051226,1902,-74.0121,-179.7771,-0.482,33.93,3.138,U107,0.00,101.17,0.00,7.02,4.87,94.32,0.00,0.00,0.00,29.08,44.61,9.56,2.72,23.03,0.00,3.03,5.10,0.00,0.00,247.72,0.00,1.85,0.00,4.50,3.61,58.16,123.38,12.42
20051226,2019,nd,nd,0.195,34.02,3.198,U108,0.00,11.88,0.00,0.00,0.00,12.56,0.00,0.00,0.00,3.57,8.07,0.00,0.00,0.00,0.00,4.90,4.34,0.00,0.00,242.04,0.00,4.00,0.00,3.40,0.00,9.08,10.89,5.99
20051226,2100,-74.3433,-179.6130,-0.567,34.30,10.615,U109,0.00,510.06,0.00,22.82,13.01,611.28,0.00,0.00,0.00,412.95,167.91,123.35,39.33,163.94,0.00,0.00,17.65,0.00,0.00,2209.28,0.00,7.13,331.95,7.74,82.17,144.38,82.12,91.04
20051226,2130,-74.4055,-179.5721,0.135,34.28,14.703,U110,0.00,847.80,0.00,20.74,13.99,717.08,0.00,0.00,0.00,788.95,216.74,158.42,72.76,192.08,0.00,0.00,21.11,0.00,0.00,3246.35,0.00,10.17,642.38,12.37,164.58,336.16,123.43,107.15
20051226,2230,-74.4383,-179.5303,0.269,34.25,19.928,U111,0.00,1096.25,0.00,38.52,29.93,1012.97,0.00,0.00,0.00,1101.78,366.95,169.85,34.56,273.20,0.00,0.00,56.76,0.00,0.00,4203.07,0.00,33.06,841.67,20.05,256.04,454.66,179.49,141.84
20051227,1620,-74.6603,-179.5676,0.273,34.25,40.948,U112,0.00,1039.27,0.00,48.67,33.07,1073.19,0.00,0.00,0.00,1190.14,451.04,253.88,122.12,192.42,0.00,0.00,9.72,0.00,0.00,3304.15,0.00,37.86,886.70,161.04,0.00,328.12,199.00,139.01
20051227,1730,-74.8469,-179.4394,-0.542,34.13,4.000,U113,0.00,114.67,0.00,4.82,5.78,167.02,0.00,0.00,0.00,52.31,70.20,31.92,3.81,75.27,0.00,3.61,9.60,0.00,0.00,551.69,0.00,9.29,78.99,7.33,19.86,46.18,63.14,38.59
20051227,1830,-74.0166,-179.3325,0.140,34.19,6.278,U114,0.00,297.88,0.00,20.74,19.82,449.05,0.00,0.00,0.00,160.42,226.70,102.49,17.89,157.71,0.00,11.28,4.31,0.00,0.00,1067.26,0.00,21.40,181.05,0.00,29.35,112.72,199.10,74.17
20051227,1930,-75.1773,-179.2572,0.497,34.25,6.488,U115,0.00,359.34,0.00,24.98,10.82,494.05,0.00,0.00,0.00,242.56,253.99,110.43,12.45,176.29,0.00,15.12,10.53,0.00,0.00,1201.03,0.00,28.97,276.85,42.42,49.89,184.48,280.47,81.24
20051227,2029,-75.3316,-179.1849,0.188,34.20,9.220,U116,0.00,619.48,0.00,26.16,14.24,833.66,0.00,0.00,0.00,351.70,257.50,129.71,13.61,200.19,0.00,4.89,10.94,0.00,0.00,2188.40,0.00,12.14,382.83,53.86,0.00,300.32,265.91,96.82
20051227,2130,nd,nd,nd,nd,nd,U117,0.00,566.27,0.00,33.84,13.05,832.71,0.00,0.00,0.00,481.70,183.11,145.48,40.45,253.97,0.00,4.67,14.03,0.00,0.00,2130.92,0.00,12.26,423.33,69.03,0.00,200.03,289.92,144.58
20051227,2230,-75.6547,-179.0368,0.152,34.19,13.324,U118,0.00,935.48,0.00,53.34,12.08,1631.02,0.00,0.00,0.00,122.89,377.94,297.44,17.69,322.58,0.00,5.13,0.00,0.00,0.00,3318.14,0.00,14.65,210.59,2.93,26.49,634.18,550.30,19.56
20051228,0300,-76.0237,-178.8440,0.128,34.31,10.327,U119,0.00,635.97,0.00,39.75,9.20,1117.12,0.00,0.00,0.00,207.67,258.44,221.33,19.26,348.28,0.00,7.85,9.30,0.00,0.00,2435.82,0.00,11.96,240.58,3.75,36.65,329.64,306.52,21.70
20051228,0402,-76.2058,-178.7704,0.048,34.21,18.471,U120,0.00,959.35,0.00,33.78,17.37,1442.99,0.00,0.00,0.00,390.20,337.90,304.53,30.06,326.96,0.00,5.17,8.21,0.00,0.00,3535.01,0.00,14.74,365.66,79.94,0.00,421.45,500.06,269.62
20051228,0432,-76.2916,-178.7121,nd,nd,nd,U121,0.00,835.20,0.00,265.00,11.71,853.21,0.00,0.00,0.00,165.44,195.33,166.99,17.07,158.76,0.00,2.98,10.04,0.00,0.00,2118.85,0.00,9.51,255.64,37.66,0.00,400.21,906.15,202.08
20051228,0501,-76.3748,-178.6629,0.176,34.19,23.751,U122,0.00,1051.03,0.00,547.55,27.26,1000.46,0.00,0.00,0.00,154.38,329.59,194.59,28.03,209.77,0.00,7.19,4.21,0.00,0.00,1927.34,0.00,12.34,263.63,36.52,0.00,650.06,1262.28,167.15
20051228,0601,-76.5427,-178.5904,-0.464,34.25,17.173,U123,0.00,675.75,0.00,65.23,13.04,595.45,0.00,0.00,0.00,497.49,107.52,121.75,12.02,103.66,0.00,0.00,10.75,0.00,0.00,2383.18,0.00,7.26,421.63,81.76,83.83,242.36,262.19,152.04
20051228,0710,-76.7418,-178.4927,0.183,34.19,17.771,U124,0.00,593.32,0.00,303.05,7.42,705.83,0.00,0.00,0.00,105.47,273.51,139.37,24.42,269.45,0.00,0.00,6.85,0.00,0.00,1277.72,0.00,9.62,174.76,18.76,0.00,433.83,739.47,117.11
20051228,0800,-76.8831,-178.4104,0.034,34.29,19.067,U125,0.00,758.31,0.00,144.94,19.26,953.43,0.00,0.00,0.00,338.23,265.03,188.66,16.37,274.08,0.00,4.28,11.91,0.00,0.00,2213.20,0.00,10.88,339.41,53.34,0.00,461.20,419.92,118.30
20051228,0904,-77.0656,-178.3197,0.108,34.27,19.570,U126,0.00,635.77,0.00,21.43,7.90,1132.59,0.00,0.00,0.00,217.74,279.08,197.24,40.48,215.81,0.00,7.23,7.13,0.00,0.00,2610.28,0.00,12.81,236.69,28.63,91.82,206.13,304.04,282.53
20051228,1001,-77.2239,-178.2349,-0.105,34.28,15.821,U127,0.00,477.47,0.00,10.90,14.87,415.87,0.00,0.00,0.00,698.59,210.91,81.25,16.10,145.42,0.00,13.61,0.00,0.00,0.00,1725.57,0.00,7.88,464.09,77.51,63.77,161.28,94.29,91.59
20051228,1102,-77.4010,-178.1290,-0.098,34.32,15.318,U128,0.00,395.37,0.00,14.45,13.18,360.66,0.00,0.00,0.00,539.19,201.44,72.70,11.53,141.42,0.00,8.79,0.00,0.00,0.00,1423.83,0.00,5.25,391.97,1.70,73.14,171.75,72.27,67.22
20051228,1212,-77.5998,-178.0266,-0.293,34.26,17.127,U129,0.00,617.18,0.00,13.11,0.00,624.80,0.00,0.00,0.00,709.01,219.21,132.78,16.94,175.89,0.00,6.51,15.39,0.00,0.00,2301.19,0.00,6.10,498.97,4.60,105.91,171.33,156.69,131.37
20051228,1300,-77.7350,-178.9632,-0.415,34.27,19.368,U130,0.00,640.75,0.00,21.85,0.00,644.56,0.00,0.00,0.00,757.41,231.38,118.26,22.29,189.21,0.00,7.73,26.66,0.00,0.00,2383.45,0.00,7.54,552.02,13.33,113.94,136.55,156.04,139.83
20051228,1400,-77.8660,-178.8783,-0.659,34.29,33.307,U131,0.00,784.04,0.00,40.16,28.49,507.40,0.00,0.00,0.00,1157.60,247.74,135.18,13.67,111.28,0.00,9.98,53.98,0.00,0.00,2814.41,0.00,20.29,779.88,0.00,181.31,167.58,118.76,88.19
20051228,1608,-77.7668,-179.9305,-0.394,34.28,25.221,U132,0.00,513.40,0.00,43.53,16.44,651.39,0.00,0.00,0.00,668.99,304.14,152.52,13.55,138.94,0.00,5.56,27.94,0.00,0.00,2503.23,0.00,19.18,508.67,5.77,102.38,183.86,164.70,116.60
20051228,1804,-77.7047,177.4230,-0.645,34.24,19.909,U133,0.00,676.79,0.00,17.17,15.17,636.21,0.00,0.00,0.00,735.77,247.61,162.86,10.72,157.42,0.00,5.98,43.70,0.00,0.00,2617.24,0.00,20.66,563.17,0.00,119.11,213.72,141.43,104.71
20051229,0512,-77.5634,177.0295,0.194,34.30,12.210,U134,0.00,576.98,0.00,22.86,11.75,917.06,0.00,0.00,0.00,297.94,301.58,259.57,10.33,303.34,0.00,3.97,11.20,0.00,0.00,2010.96,0.00,13.83,250.22,1.64,42.26,337.77,229.11,150.05
20051229,0604,-77.5574,177.1042,0.226,34.31,11.613,U135,0.00,665.10,0.00,24.33,19.34,480.91,0.00,0.00,0.00,1006.36,182.70,150.91,24.74,230.76,0.00,12.25,31.45,0.00,0.00,2324.68,0.00,10.89,627.13,13.13,148.60,149.70,101.60,117.38
20051229,0701,-77.4946,177.7568,0.263,34.38,11.506,U136,0.00,596.18,0.00,28.79,16.62,369.54,0.00,0.00,0.00,996.94,69.13,129.82,56.07,189.11,0.00,13.60,13.08,0.00,0.00,1653.35,0.00,10.38,639.16,0.00,141.22,44.15,130.74,364.95
20051229,1138,-77.3399,175.4170,0.490,34.35,16.421,U137,0.00,541.57,0.00,36.18,0.00,590.05,0.00,0.00,0.00,384.35,169.33,151.32,33.16,151.63,0.00,5.74,9.27,0.00,0.00,1552.21,0.00,5.79,337.53,7.68,63.34,126.11,311.77,157.43
20051229,1354,-77.2511,174.4102,0.472,34.41,18.056,U138,0.00,474.70,0.00,56.69,0.00,597.69,0.00,0.00,0.00,328.60,193.99,162.39,21.47,208.25,0.00,18.37,12.44,0.00,0.00,1308.24,0.00,8.21,324.14,8.15,53.45,111.95,254.17,106.82
20051229,1600,-77.1728,173.3201,0.344,34.40,17.219,U139,0.00,680.25,0.00,51.57,0.00,1136.36,0.00,0.00,0.00,148.02,252.60,300.11,34.96,267.94,0.00,18.06,6.05,0.00,0.00,2235.89,0.00,10.54,269.23,4.15,28.76,76.17,407.57,250.09
20051229,1843,-77.0557,172.5795,-0.013,34.39,21.785,U140,0.00,791.49,0.00,56.97,15.26,1301.52,0.00,0.00,0.00,203.54,362.76,290.09,14.37,289.95,0.00,15.59,13.23,0.00,0.00,2820.62,0.00,16.96,342.40,0.00,39.93,201.25,262.75,212.32
20051229,2253,-76.9558,171.6945,0.031,34.46,23.090,U141,0.00,737.64,0.00,36.56,22.32,475.74,0.00,0.00,0.00,1142.13,252.12,153.75,20.03,165.66,0.00,5.24,46.46,0.00,0.00,2695.03,0.00,17.06,750.07,16.95,172.69,117.74,136.45,100.31
20051230,0058,-76.8863,170.4667,-0.283,34.43,15.960,U142,0.00,509.66,0.00,18.34,17.41,135.79,0.00,0.00,0.00,1096.28,120.83,77.76,29.28,134.34,0.00,14.38,35.79,0.00,0.00,1857.56,0.00,13.00,683.53,18.25,153.45,26.73,31.15,134.86
20051230,0159,-76.8201,169.2306,-0.248,34.42,19.093,U143,0.00,557.77,0.00,10.98,18.98,172.40,0.00,0.00,0.00,1188.14,191.32,57.29,15.57,135.05,0.00,14.33,51.62,0.00,0.00,2092.29,0.00,12.08,743.83,14.76,168.75,41.53,29.17,36.43
20051230,0400,-76.8826,170.5227,-0.028,34.41,15.136,U144,0.00,482.94,0.00,0.00,16.70,141.03,0.00,0.00,0.00,947.84,149.50,96.55,18.02,99.57,0.00,14.88,37.44,0.00,0.00,18777.15,0.00,10.07,687.29,13.40,162.45,30.91,28.95,803.52
20051230,1255,-76.7363,168.2883,0.423,34.44,15.370,U145,0.00,261.10,0.00,7.37,11.46,141.48,0.00,0.00,0.00,407.79,90.34,66.37,9.77,51.26,0.00,4.65,13.21,0.00,0.00,17515.78,0.00,5.89,357.46,5.12,75.46,25.81,37.22,724.60
20051231,1800,-76.7746,166.2268,0.493,33.78,10.167,U146,0.00,237.58,0.00,17.56,19.32,253.86,0.00,0.00,0.00,246.51,110.17,62.44,21.08,82.62,0.00,10.21,5.68,0.00,0.00,652.39,0.00,6.45,210.28,1.18,32.53,37.31,135.49,52.27
20051231,1900,-76.6209,166.5375,0.469,34.20,13.971,U147,0.00,252.99,0.00,22.34,22.29,260.18,0.00,0.00,0.00,269.36,114.03,51.32,15.39,79.51,0.00,15.89,7.90,0.00,0.00,932.11,0.00,8.10,223.77,2.57,38.11,40.98,162.08,77.09
20051231,2000,-76.5037,166.9735,1.493,34.44,8.551,U148,0.00,285.14,0.00,43.09,20.83,383.71,0.00,0.00,0.00,87.43,94.25,82.68,29.14,82.21,0.00,18.30,0.00,0.00,0.00,751.73,0.00,11.83,146.59,0.87,12.75,33.36,385.84,109.52
20060101,0300,-76.4957,165.3636,1.527,34.47,5.142,U149,0.00,213.12,0.00,42.56,15.53,293.90,0.00,0.00,0.00,84.52,89.39,53.39,11.65,134.46,0.00,25.17,2.69,0.00,0.00,646.12,0.00,7.92,121.77,0.49,14.10,36.45,294.77,68.28
20060101,0401,-76.5015,166.8985,1.284,34.45,8.373,U150,0.00,264.43,0.00,44.34,20.76,305.73,0.00,0.00,0.00,166.62,110.68,53.89,19.91,89.73,0.00,34.72,8.88,0.00,0.00,802.33,0.00,11.20,259.69,0.98,39.90,67.72,246.20,78.55
20060101,0500,-76.5021,166.7826,1.519,34.47,10.176,U151,0.00,266.40,0.00,70.11,16.35,299.61,0.00,0.00,0.00,56.36,88.53,72.42,22.80,12.34,0.00,13.45,23.10,0.00,0.00,412.15,0.00,0.00,188.56,0.00,13.27,301.67,254.10,0.00
20060101,0509,-76.5029,166.7112,1.298,34.33,13.143,U152,0.00,148.27,0.00,18.34,6.66,180.70,0.00,0.00,0.00,36.83,80.73,32.32,2.90,39.58,0.00,11.81,0.00,0.00,0.00,383.82,0.00,9.51,101.80,0.92,18.11,52.90,109.58,22.05
20060101,0603,-76.5037,166.4205,nd,nd,nd,U153,0.00,247.89,0.00,19.85,12.88,199.50,0.00,0.00,0.00,274.21,119.27,49.02,4.10,60.10,0.00,12.99,9.54,0.00,0.00,896.46,0.00,10.33,226.50,2.02,45.66,80.60,59.83,24.88
20060101,0700,-76.4788,166.0480,0.746,34.38,6.851,U154,0.00,155.42,0.00,23.38,17.11,182.45,0.00,0.00,0.00,166.29,106.00,37.05,4.30,46.08,0.00,21.56,7.00,0.00,0.00,583.54,0.00,5.90,159.07,0.00,25.61,46.84,105.87,5.75
20060101,0800,-76.4919,167.6694,0.572,34.23,7.816,U155,0.00,174.19,0.00,45.05,0.00,231.60,0.00,0.00,0.00,121.92,131.00,36.43,3.72,46.87,0.00,33.93,5.08,0.00,0.00,634.25,0.00,9.63,124.41,1.65,16.34,56.79,242.54,39.19
20060101,1207,-76.5005,168.7774,0.670,34.34,20.847,U156,0.00,378.44,0.00,31.28,7.95,716.44,0.00,0.00,0.00,121.62,292.19,129.70,16.50,111.05,0.00,16.07,6.91,0.00,0.00,1445.33,0.00,15.39,165.49,1.94,18.85,127.16,178.03,138.34
20060101,1358,-76.4997,168.2477,0.394,34.40,12.991,U157,0.00,194.24,0.00,7.65,0.00,193.47,0.00,0.00,0.00,299.76,133.62,34.46,4.97,47.88,0.00,8.11,12.43,0.00,0.00,873.64,0.00,7.38,233.32,3.87,41.55,94.09,40.30,27.54
20060101,1553,-76.4988,169.6900,0.189,34.41,11.261,U158,0.00,156.00,0.00,8.51,7.51,117.70,0.00,0.00,0.00,268.11,106.22,26.45,3.98,42.70,0.00,9.86,14.92,0.00,0.00,739.15,0.00,8.46,205.43,2.09,37.19,47.61,23.52,18.42
20060101,1806,-76.5000,169.3917,0.451,34.44,10.771,U159,0.00,219.57,0.00,23.87,0.00,264.00,0.00,0.00,0.00,210.05,150.65,51.66,11.51,65.48,0.00,16.49,8.77,0.00,0.00,802.33,0.00,8.60,225.78,1.67,34.25,108.06,122.43,41.81
20060101,2302,-76.4994,170.4122,0.402,34.34,4.909,U160,0.00,146.10,0.00,21.84,16.80,180.50,0.00,0.00,0.00,156.64,96.73,31.81,13.93,68.59,0.00,14.60,6.07,0.00,0.00,545.93,0.00,8.02,141.82,1.44,22.99,49.03,113.28,33.94
20060102,0001,-76.5003,171.9936,-0.070,34.42,8.428,U161,0.00,218.25,0.00,11.60,0.00,158.74,0.00,0.00,0.00,386.68,110.66,37.99,7.94,54.36,0.00,9.24,15.61,0.00,0.00,905.79,0.00,8.85,265.05,2.74,55.72,63.89,61.34,24.52
20060102,0100,-76.4998,171.5693,-0.210,34.42,10.080,U162,0.00,305.38,0.00,11.13,11.12,134.39,0.00,0.00,0.00,568.74,106.32,37.25,9.50,49.44,0.00,7.60,21.61,0.00,0.00,1144.65,0.00,7.04,388.64,5.79,84.53,45.76,38.72,28.60
20060102,0202,-76.5000,171.2501,-0.011,34.46,33.790,U163,0.00,1021.26,0.00,62.27,36.12,416.19,0.00,0.00,0.00,1894.81,169.83,149.03,22.18,57.61,0.00,6.38,85.49,0.00,0.00,3607.75,0.00,17.49,1203.52,14.78,345.12,155.03,218.77,147.32
20060102,0602,-76.5001,172.4621,0.156,34.47,7.964,U164,0.00,359.04,0.00,41.51,17.10,314.64,0.00,0.00,0.00,346.74,119.73,74.86,7.55,58.14,0.00,15.80,18.91,0.00,0.00,1198.01,0.00,8.47,339.80,2.72,66.38,110.35,161.43,52.13
20060102,0701,-76.4998,172.0720,-0.200,34.44,42.230,U165,0.00,565.98,0.00,44.08,22.18,309.08,0.00,0.00,0.00,829.23,121.25,97.44,13.21,47.05,0.00,12.53,29.60,0.00,0.00,1741.53,0.00,7.63,596.81,7.29,152.66,108.27,171.69,81.55
20060102,0811,-76.4997,173.6895,0.152,34.39,13.520,U166,0.00,787.80,0.00,133.93,0.00,1053.92,0.00,0.00,0.00,454.66,297.93,197.63,15.71,139.59,0.00,31.37,20.41,0.00,0.00,2606.84,0.00,13.93,562.41,5.74,84.15,209.41,459.23,166.62
20060102,0900,-76.4998,173.4594,0.291,34.38,9.096,U167,0.00,242.52,0.00,45.35,13.68,340.10,0.00,0.00,0.00,157.30,106.37,58.45,5.27,49.66,0.00,21.22,9.10,0.00,0.00,878.85,0.00,6.19,178.48,1.75,28.60,51.30,180.33,46.98
20060102,1400,-76.4977,174.8986,0.432,34.30,20.840,U168,0.00,592.00,0.00,78.71,24.71,817.06,0.00,0.00,0.00,494.90,237.50,177.32,21.08,118.43,0.00,25.84,34.28,0.00,0.00,2225.36,0.00,16.75,374.66,2.69,86.82,98.46,217.10,157.47
20060102,1608,-76.4931,174.4003,0.367,34.39,12.530,U169,0.00,460.34,0.00,97.31,18.76,687.87,0.00,0.00,0.00,202.97,171.11,145.59,14.61,79.42,0.00,25.07,10.01,0.00,0.00,1437.43,0.00,11.36,276.18,2.42,36.68,58.15,355.71,152.15
20060102,1800,-76.4974,175.6044,0.172,34.35,9.993,U170,0.00,398.25,0.00,143.79,35.16,598.58,0.00,0.00,0.00,266.52,138.28,127.67,11.88,122.20,0.00,21.51,14.20,0.00,0.00,1332.61,0.00,11.61,258.08,2.02,38.76,57.09,295.23,111.35
20060102,2301,-76.4999,176.7087,-0.360,34.43,12.760,U171,0.00,391.19,0.00,76.75,0.00,401.07,0.00,0.00,0.00,252.41,102.78,124.95,8.88,52.86,0.00,13.41,8.94,0.00,0.00,1088.79,0.00,5.08,330.57,2.09,49.07,77.13,255.21,174.48
20060103,0000,-76.5006,176.4334,-0.380,34.41,10.560,U172,0.00,337.00,0.00,91.26,0.00,408.71,0.00,0.00,0.00,176.96,97.29,123.40,9.47,56.86,0.00,19.87,4.83,0.00,0.00,988.64,0.00,7.18,281.49,1.41,33.37,65.49,283.15,190.20
20060103,0100,-76.4989,176.0674,-0.081,34.47,20.560,U173,0.00,548.39,0.00,74.07,25.41,416.04,0.00,0.00,0.00,603.28,142.29,111.42,10.91,66.53,0.00,16.26,25.05,0.00,0.00,1676.71,0.00,13.76,503.01,4.53,113.40,99.91,206.98,63.62
20060103,0200,-76.5008,177.6359,-0.470,34.46,21.510,U174,0.00,660.80,0.00,58.15,28.47,353.91,0.00,0.00,0.00,1068.78,147.37,120.05,13.97,72.14,0.00,20.98,57.65,0.00,0.00,2361.93,0.00,17.63,784.36,16.68,188.09,98.39,133.46,86.20
20060103,0400,-76.5016,178.8341,-0.600,34.48,23.470,U175,0.00,617.06,0.00,51.75,30.61,303.09,0.00,0.00,0.00,1105.14,146.82,105.88,14.02,64.55,0.00,18.68,47.17,0.00,0.00,2234.26,0.00,14.47,781.95,12.72,195.68,135.97,104.13,85.75
20060103,1159,-76.4987,178.2888,0.276,34.36,18.260,U176,0.00,413.97,0.00,77.92,13.20,625.83,0.00,0.00,0.00,165.53,189.59,135.20,19.89,207.97,0.00,35.17,7.58,0.00,0.00,1186.52,0.00,12.13,257.56,1.83,29.26,133.59,342.57,94.98
20060103,1410,-76.5009,178.7036,-0.560,34.19,32.750,U177,0.00,774.67,0.00,116.94,26.10,959.36,0.00,0.00,0.00,577.10,207.44,239.42,10.56,100.93,0.00,16.29,22.44,0.00,0.00,2902.35,0.00,14.70,461.64,3.77,99.55,176.54,277.29,184.09
20060103,1607,-76.5002,177.1055,-0.410,34.20,25.210,U178,0.00,785.16,0.00,167.80,16.55,1316.46,0.00,0.00,0.00,291.56,287.74,302.12,12.01,188.34,0.00,17.68,18.72,0.00,0.00,3101.19,0.00,18.11,310.60,5.93,56.12,228.46,453.26,232.60
20060103,1756,-76.4989,177.2828,-0.360,34.23,25.240,U179,0.00,688.90,0.00,106.45,15.15,1326.38,0.00,0.00,0.00,171.96,306.28,296.10,16.35,117.52,0.00,9.47,7.18,0.00,0.00,2950.58,0.00,18.27,175.60,6.69,33.44,102.98,404.94,238.05
20060103,2211,-76.4993,177.3841,-0.140,34.26,13.080,U180,0.00,546.85,0.00,46.28,14.97,820.77,0.00,0.00,0.00,307.95,159.52,187.20,10.76,181.91,0.00,8.08,18.22,0.00,0.00,2119.71,0.00,11.12,272.34,1.92,52.75,104.05,203.85,153.26
20060104,0004,-76.5024,176.3077,-0.260,34.21,14.220,U181,0.00,703.75,0.00,142.44,18.60,1278.97,0.00,0.00,0.00,187.36,272.09,299.27,15.74,220.09,0.00,12.96,8.85,0.00,0.00,2821.63,0.00,16.83,205.28,4.90,39.36,217.26,468.90,186.42
20060104,0101,-76.5018,176.6851,0.214,34.17,16.630,U182,0.00,891.29,0.00,1031.20,21.31,851.55,0.00,0.00,0.00,105.95,356.40,216.75,9.11,205.60,0.00,23.88,11.22,0.00,0.00,2059.73,0.00,28.58,181.02,4.59,25.76,591.40,1116.02,86.44
20060104,0201,-76.5017,175.0369,-0.200,34.12,20.760,U183,0.00,929.51,0.00,95.72,24.65,555.26,0.00,0.00,0.00,964.79,154.94,197.47,7.78,84.29,0.00,0.00,35.58,0.00,0.00,3181.16,0.00,20.84,642.03,5.70,205.82,265.48,230.52,73.57
20060104,0300,-76.5001,175.3376,0.000,34.16,22.310,U184,0.00,963.57,0.00,170.14,22.42,560.54,0.00,0.00,0.00,1030.83,142.79,204.74,9.57,55.44,0.00,11.36,41.73,0.00,0.00,3198.55,0.00,15.97,737.19,8.94,227.74,309.74,496.90,232.31
20060104,0803,-76.5004,174.8174,-0.090,34.19,33.180,U185,0.00,589.04,0.00,164.02,18.40,481.84,0.00,0.00,0.00,366.49,151.37,139.07,7.33,62.72,0.00,0.00,15.73,0.00,0.00,1881.77,0.00,8.00,358.88,5.52,84.63,317.16,433.19,217.39
20060104,0919,-76.5007,173.2678,-0.520,34.09,31.910,U186,0.00,697.41,0.00,25.99,29.51,251.26,0.00,0.00,0.00,1271.15,164.72,96.46,9.71,49.80,0.00,0.00,56.68,0.00,0.00,2671.47,0.00,14.43,724.66,27.97,202.64,118.21,191.97,284.76
20060104,1200,-76.5006,172.3536,0.218,34.11,26.230,U187,0.00,509.66,0.00,52.56,0.00,555.07,0.00,0.00,0.00,584.38,183.12,106.78,7.87,56.52,0.00,11.43,24.70,0.00,0.00,2247.65,0.00,15.65,353.85,15.95,104.04,200.35,186.29,205.95
20060104,1500,-76.4974,171.6737,0.335,34.13,22.090,U188,0.00,621.33,0.00,76.66,30.86,799.46,0.00,0.00,0.00,571.12,275.02,155.25,13.62,87.45,0.00,11.11,21.68,0.00,0.00,2445.72,0.00,14.86,373.45,11.83,100.15,195.65,352.33,247.89
20060104,2200,-76.5015,171.6580,0.319,34.13,26.230,U189,0.00,581.38,0.00,100.46,19.64,441.51,0.00,0.00,0.00,486.43,120.23,102.04,8.34,55.03,0.00,9.01,27.46,0.00,0.00,2090.65,0.00,12.21,404.21,16.37,113.62,218.31,399.37,198.08
20060104,2300,-76.5006,171.9637,0.075,34.09,22.090,U190,0.00,502.52,0.00,26.18,0.00,280.65,0.00,0.00,0.00,659.12,98.95,74.04,8.51,47.73,0.00,7.72,26.65,0.00,0.00,2109.70,0.00,17.04,439.98,31.44,130.13,115.87,145.11,187.84
20060105,0001,-76.4998,170.3190,-0.180,34.10,24.960,U191,0.00,790.06,0.00,53.18,25.27,496.07,0.00,0.00,0.00,1118.04,149.97,130.81,11.40,61.25,0.00,5.85,38.67,0.00,0.00,2992.59,0.00,16.71,666.92,35.80,209.42,176.09,161.83,202.54
20060105,0108,-76.4999,170.7444,0.007,34.09,60.370,U192,0.00,1123.14,0.00,52.75,41.03,301.11,0.00,0.00,0.00,2321.22,264.79,112.47,16.15,98.26,0.00,0.00,92.58,0.00,0.00,4036.97,0.00,25.74,1247.15,29.28,394.38,237.71,154.16,319.03
20060105,0200,-76.5002,169.1006,0.425,34.13,26.310,U193,0.00,1110.60,0.00,371.30,0.00,1123.41,0.00,0.00,0.00,693.38,224.25,264.15,21.11,102.03,0.00,18.90,21.90,0.00,0.00,3714.80,0.00,22.11,604.47,18.41,174.20,201.60,1176.12,563.62
20060105,0302,-76.5003,169.4911,0.444,34.15,26.280,U194,0.00,688.11,0.00,264.35,38.81,679.07,0.00,0.00,0.00,376.95,160.54,179.24,11.11,136.61,0.00,15.84,15.18,0.00,0.00,2146.34,0.00,13.35,339.86,9.54,89.62,113.33,722.78,252.81
