class,longitude,latitude
Cyanophyceae,-8166397.844594549,-3987547.159283183
Cyanophyceae,-8166397.844594549,-3987547.159283183
Cyanophyceae,-8166397.844594549,-3987547.159283183
Cyanophyceae,-8166397.844594549,-3987547.159283183
Cyanophyceae,-8166397.844594549,-3987547.159283183
Cyanophyceae,-8166397.844594549,-3992886.4497828833
Cyanophyceae,-8166397.844594549,-3992886.4497828833
Cyanophyceae,-8166397.844594549,-3992886.4497828833
Cyanophyceae,-8166397.844594549,-3992886.4497828833
Cyanophyceae,-8166397.844594549,-3992886.4497828833
Cyanophyceae,-8166397.844594549,-3992886.4497828833
Cyanophyceae,-8166397.844594549,-3992886.4497828833
Cyanophyceae,-8166397.844594549,-3992886.4497828833
Cyanophyceae,-8166397.844594549,-3995557.043280985
Cyanophyceae,-8166397.844594549,-3995557.043280985
Cyanophyceae,-8166397.844594549,-3995557.043280985
Cyanophyceae,-8166397.844594549,-3995557.043280985
Cyanophyceae,-8166397.844594549,-3995557.043280985
Cyanophyceae,-8166397.844594549,-3995557.043280985
Cyanophyceae,-8166397.844594549,-3995557.043280985
Cyanophyceae,-8166397.844594549,-3995557.043280985
Cyanophyceae,-8166397.844594549,-3995557.043280985
Cyanophyceae,-8166397.844594549,-3995557.043280985
Cyanophyceae,-8166397.844594549,-3995557.043280985
Cyanophyceae,-8166397.844594549,-4007582.5563903367
Cyanophyceae,-8166397.844594549,-4007582.5563903367
Cyanophyceae,-8166397.844594549,-4007582.5563903367
Cyanophyceae,-8166397.844594549,-4007582.5563903367
Cyanophyceae,-8166397.844594549,-4007582.5563903367
Cyanophyceae,-8166397.844594549,-4007582.5563903367
Cyanophyceae,-8166397.844594549,-4007582.5563903367
Cyanophyceae,-8166397.844594549,-4007582.5563903367
Cyanophyceae,-8166397.844594549,-4007582.5563903367
Cyanophyceae,-8167511.039502482,-4004909.1094803084
Cyanophyceae,-8167511.039502482,-4004909.1094803084
Cyanophyceae,-8167511.039502482,-4004909.1094803084
Cyanophyceae,-8167511.039502482,-4004909.1094803084
Cyanophyceae,-8167511.039502482,-4004909.1094803084
Cyanophyceae,-8167511.039502482,-4004909.1094803084
Cyanophyceae,-8167511.039502482,-4004909.1094803084
Cyanophyceae,-8167511.039502482,-4004909.1094803084
