sta,date,lat,lon,depth_n,press,cast,bottle,time,sal,sal2,density,density2,temp,temp2,cond,cond2,fluor,trans,alt,par,cpar,spar,O2_v,O2_v2,potemp,potemp2,O2_ml_L1,O2_ml_L2,bottle_nuts,PO4,NO2,NO2_NO3,NH4,SiO4,Fo,Fa,Fo_Fa,chl_a,phaeo,dFe,cast_tmctd,lat_tmctd,lon_tmctd,bottle_tmctd,depth_tmctd,date_tmctd,time_tmctd,Bsi,PON,POC,filter_code_0_4micron,filter_id_0_4micron,vol_filt_0_4micron,Mg_0_4micron,Mg_3sd_0_4micron,Al_0_4micron,Al_3sd_0_4micron,Si_0_4micron,Si_3sd_0_4micron,P_0_4micron,P_3sd_0_4micron,S_0_4micron,S_3sd_0_4micron,Cl_0_4micron,Cl_3sd_0_4micron,K_0_4micron,K_3sd_0_4micron,Ca_0_4micron,Ca_3sd_0_4micron,Ti_0_4micron,Ti_3sd_0_4micron,V_0_4micron,V_3sd_0_4micron,Cr_0_4micron,Cr_3sd_0_4micron,Mn_0_4micron,Mn_3sd_0_4micron,Fe_P_0_4micron,Fe_P_3sd_0_4micron,Ni_0_4micron,Ni_3sd_0_4micron,Cu_0_4micron,Cu_3sd_0_4micron,Zn_0_4micron,Zn_3sd_0_4micron,Br_0_4micron,Br_3sd_0_4micron,Sr_0_4micron,Sr_3sd_0_4micron,Pb_0_4micron,Pb_3sd_0_4micron,prim_prod,prim_prod2,prim_prod3,filter_code_2micron,filter_id_2micron,vol_filt_2micron,Mg_2micron,Mg_err_2micron,Al_2micron,Al_err_2micron,Si_2micron,Si_err_2micron,P_2micron,P_err_2micron,S_2micron,S_err_2micron,Cl_2micron,Cl_err_2micron,K_2micron,K_err_2micron,Ca_2micron,Ca_err_2micron,Ti_2micron,Ti_err_2micron,V_2micron,V_err_2micron,Cr_2micron,Cr_err_2micron,Mn_2micron,Mn_err_2micron,Fe_P_2micron,Fe_P_err_2micron,Ni_2micron,Ni_err_2micron,Cu_2micron,Cu_err_2micron,Zn_2micron,Zn_err_2micron,Br_2micron,Br_err_2micron,Sr_2micron,Sr_err_2micron,Pb_2micron,Pb_err_2micron,hplc_sample_num,hplc_tot_vol_mL,hplc_tot_vol_L,hplc_vol_90pcnt_acetone,hplc_vol_CTX,hplc_vol_extract_uL,hplc_vol_extract_mL,hplc_inject_vol_sample,hplc_buff_vol,hplc_samp_buff_vol,hplc_vol_inj_samp_bot,hplc_buff_dil_factor,hplc_chl_c3,hplc_peri,hplc_but19,hplc_fuco,hplc_hex19,hplc_allo,hplc_cantha,hplc_chla_allo,hplc_chla,hplc_chla_epi,hplc_chla_sum,hplc_chl_c3_slope,hplc_peri_slope,hplc_but19_slope,hplc_fuco_slope,hplc_hex19_slope,hplc_allo_slope,hplc_cantha_slope,hplc_chla_slope,hplc_jeff_chl_c3,hplc_jeff_peri,hplc_jeff_19but,hplc_jeff_fuco,hplc_jeff_19hex,hplc_jeff_allo,hplc_jeff_cantha,hplc_jeff_chla,hplc_fluor_chl_a,hplc_fluor_phaeo_a
60,20120124,-77.764,179.55017,455,454.904,62,4,1531,34.6237,34.6324,27.8818,27.8888,-2.0454,-2.0443,2.723715,2.724427,0.0121,97.6247,36.8,0,0,472.96,1.8833,1.8695,-2.0554,-2.0543,6.22801,6.26561,1079,2.04,-0.009,32,0.0134,83,nd,nd,nd,nd,nd,0.3617,33,-77.7641,179.5503,4,450,20120124,1737,nd,nd,nd,4,15,3.6,5.94,1.26,6.15,0.59,19.97,0.44,7.7,0.33,3.63,0.25,35.26,0.8,2.03,0.17,3.23,0.25,0.29,0.2,nd,nd,0.1,0.1,0.13,0.08,1.82,0.14,nd,nd,0.28,0.08,nd,nd,0.68,0.08,nd,nd,0.03,0.06,nd,nd,nd,15,8,3.6,8.72,1.76,10.47,0.95,247.88,1.58,8.71,0.46,2.66,0.31,23.17,0.71,8.95,0.32,3.99,0.36,0.59,0.31,nd,nd,0.14,0.16,0.18,0.13,3.51,0.21,0.06,0.09,0.27,0.12,0.12,0.16,0.29,0.13,nd,nd,0.04,0.12,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
60,20120124,-77.764,179.55017,500,505.533,62,3,1531,34.6682,34.6753,27.916,27.9219,-1.9627,-1.9646,2.736077,2.73643,0.0034,97.7541,36.79,0,0,469.13,1.8846,1.8708,-1.9744,-1.9763,6.25356,6.30108,1080,2.01,-0.0113,31.7,0.0052,82.8,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
60,20120124,-77.764,179.55017,600,607.077,62,2,1531,34.7198,34.7287,27.9565,27.9637,-1.9009,-1.8986,2.749492,2.750326,0.0082,96.186,32.49,0,0,461.23,1.8492,1.8327,-1.9159,-1.9136,6.15323,6.19361,1081,2.05,-0.0069,31.9,0.0655,86.2,nd,nd,nd,nd,nd,0.6935,33,-77.7641,179.5503,2,600,20120124,1737,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
60,20120124,-77.764,179.55017,631,631.194,62,1,1531,34.7223,34.7304,27.9584,27.965,-1.8943,-1.8942,2.751295,2.751894,0.0014,96.0656,8.86,0,0,455.72,1.8453,1.8277,-1.9101,-1.91,6.15555,6.18474,1082,2.07,0.0009,32,0.0811,86.8,nd,nd,nd,nd,nd,0.6972,33,-77.7641,179.5503,1,615,20120124,1737,nd,nd,nd,4,16,3.6,22.62,1.73,67.84,1.2,266.38,1.66,9.16,0.4,2.63,0.25,35.1,0.81,15.18,0.36,6.29,0.31,2.6,0.34,nd,nd,nd,nd,0.44,0.12,21.49,0.42,nd,nd,0.29,0.09,0.12,0.1,0.79,0.08,0.1,0.12,nd,nd,nd,nd,nd,16,8,3.6,51.49,3.55,71.38,1.89,335.11,2.24,1.07,0.75,35.13,0.65,477.77,3.63,30.66,0.53,25.07,0.54,2.85,0.39,nd,nd,0.13,0.16,0.76,0.16,27.27,0.49,0.07,0.09,0.39,0.12,0.16,0.15,1.18,0.13,0.16,0.18,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
61,20120124,-77.7485,178.71933,1,1.657,63,24,2034,34.1197,34.1281,27.416,27.4228,-0.4223,-0.4228,2.801961,2.80255,6.0205,80.8078,3.61,314.67,38.314,821.29,2.5593,2.529,-0.4224,-0.4228,8.27977,8.35666,1084,1.09,0.0463,17,0.279,72.3,0.816,0.434,1.88,6.91,1.98,nd,nd,nd,nd,nd,nd,nd,nd,2.97,4.85,33.7,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,439,294.25,0.29425,1000,20,1020,1.02,300,150,450,425,0.666667,305806,839,19576,201307,689285,7727,64120,31216,222207,2126,255549,0.034185,0.000149,0.002309,0.022888,0.075462,0.000704,0.007278,0.118925,0.418234,0.001823,0.028251,0.280029,0.923235,0.008607,0.089048,1.454989,6.906466,1.983145
61,20120124,-77.7485,178.71933,10,10.247,63,22,2034,34.1203,34.1285,27.4162,27.4228,-0.4164,-0.4154,2.802897,2.803594,8.3552,81.7778,98.6,54.953,6.7265,816.96,2.5589,2.5264,-0.4167,-0.4157,8.28767,8.35107,1085,1.08,0.0442,17,0.283,72.3,0.859,0.449,1.913,7.41,1.78,nd,nd,nd,nd,nd,nd,nd,nd,3.75,4.85,43.05,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,440,294.25,0.29425,1000,20,1020,1.02,300,150,450,425,0.666667,238216.797,4332.413555,31303.21209,224791.6684,728587.0477,8444.517721,62335.17042,18202.75915,236844.3811,0,255047.1402,0.026629,0.000769,0.003692,0.025559,0.079764,0.000769,0.007076,0.118692,0.325796,0.009412,0.045175,0.312697,0.975877,0.009406,0.086569,1.452132,7.412699,1.784157
61,20120124,-77.7485,178.71933,20,20.172,63,19,2034,34.1251,34.1334,27.4184,27.4248,-0.3784,-0.3732,2.806899,2.807947,12.5991,81.5777,98.58,10.934,1.3311,821.45,2.5589,2.5279,-0.379,-0.3739,8.28255,8.36247,1086,1.09,0.0467,17.1,0.256,72.3,0.864,0.453,1.907,7.43,1.85,nd,nd,nd,nd,nd,nd,nd,nd,3.74,4.37,35.97,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,441,294.25,0.29425,1000,20,1020,1.02,300,150,450,425,0.666667,47528,3673,18534,234915,707290,9673,66408,44410,176330,2117,222857,0.005313,0.000652,0.002186,0.02671,0.077433,0.000881,0.007538,0.103711,0.065001,0.007979,0.026747,0.32678,0.947351,0.010775,0.092225,1.268855,7.430779,1.848009
61,20120124,-77.7485,178.71933,30,30.603,63,18,2034,34.1356,34.1443,27.4239,27.431,-0.3146,-0.315,2.81351,2.814125,13.5661,80.8726,72.42,2.2907,0.27886,821.45,2.5599,2.5283,-0.3156,-0.316,8.2844,8.36131,1087,1.07,0.0444,17,0.319,72.1,0.912,0.489,1.865,7.65,2.37,nd,nd,nd,nd,nd,nd,nd,nd,4.21,4.37,42.48,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,442,294.25,0.29425,1000,20,1020,1.02,300,150,450,425,0.666667,241126,2013,22484,243484,745949,9018,64579,17957,273892,2203,294052,0.026955,0.000357,0.002652,0.027684,0.081665,0.000821,0.007331,0.136843,0.329775,0.004373,0.032448,0.3387,0.999132,0.010045,0.089685,1.674209,7.647736,2.368439
61,20120124,-77.7485,178.71933,40,39.842,63,17,2034,34.1368,34.1434,27.4256,27.4318,-0.3303,-0.3476,2.812702,2.811745,13.5314,81.1294,84.23,0.6177,0.074883,824.89,2.5474,2.5155,-0.3316,-0.3489,8.26068,8.34889,1088,1.12,0.0452,17.4,0.426,71.7,0.921,0.497,1.853,7.67,2.51,nd,nd,nd,nd,nd,nd,nd,nd,4.21,4.61,34.83,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,443,294.25,0.29425,1000,20,1020,1.02,300,150,450,425,0.666667,238167,2365,21963,264893,835757,10596,66155,57574,193009,1693,252276,0.026624,0.00042,0.002591,0.030118,0.091497,0.000965,0.007509,0.117402,0.325728,0.005138,0.031696,0.368481,1.119421,0.011803,0.091874,1.436354,7.665815,2.514223
61,20120124,-77.7485,178.71933,50,50.702,63,16,2034,34.1962,34.2031,27.4597,27.465,-0.0435,-0.0397,2.841792,2.842625,16.3882,81.0277,79.11,0.11428,0.013945,819.54,2.5409,2.5064,-0.0452,-0.0415,8.15106,8.23539,1089,1.16,0.0467,17.8,0.77,71.3,0.883,0.484,1.824,7.21,2.7,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2.699938
61,20120124,-77.7485,178.71933,55,55.463,63,15,2034,34.1961,34.2041,27.4609,27.4674,-0.0706,-0.0695,2.839716,2.84041,14.2152,82.0635,98.61,0.051798,0.006247,829.11,2.5241,2.4913,-0.0725,-0.0714,8.10226,8.19142,1090,1.16,0.043,17.7,0.972,70.7,0.839,0.474,1.77,6.6,3.11,nd,nd,nd,nd,nd,nd,nd,nd,5.74,4.13,27.75,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,444,294.25,0.29425,1000,20,1020,1.02,300,150,450,425,0.666667,119465,0,7417,117901,393198,5401,68017,1472,145762,1247,148481,0.013355,0,0.000875,0.013405,0.043047,0.000492,0.007721,0.069099,0.163386,0,0.010704,0.164007,0.526653,0.006016,0.09446,0.845389,6.59911,3.10982
61,20120124,-77.7485,178.71933,60,60.529,63,13,2034,34.1886,34.1855,27.4657,27.4546,-0.2915,-0.1157,2.820789,2.83535,13.8861,82.9126,23.1,0.00863,0.001063,812.04,2.3948,2.3709,-0.2934,-0.1177,7.75041,7.8294,1091,1.36,0.0557,20.2,1.36,73.5,0.858,0.473,1.814,6.96,2.73,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,6.960705,2.727742
61,20120124,-77.7485,178.71933,70,70.54,63,12,2034,34.1765,34.1644,27.4915,27.4758,-1.1484,-0.989,2.748668,2.761058,9.6218,86.2116,9.28,0,0,821.18,2.2088,2.1985,-1.1502,-0.9909,7.14165,7.25708,1092,1.62,0.079,23.8,1.38,77.2,0.701,0.392,1.788,5.59,2.44,nd,nd,nd,nd,nd,nd,nd,nd,1.73,3.16,24.36,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,5.586644,2.442682
61,20120124,-77.7485,178.71933,80,80.697,63,11,2034,34.1777,34.1832,27.5038,27.5076,-1.4927,-1.4697,2.720614,2.722921,4.0642,91.4013,9.28,0,0,817.62,2.1523,2.1367,-1.4945,-1.4715,6.98474,7.04262,1093,1.71,0.0944,25.8,1.2,78.9,8.28,4.77,1.736,3.02,1.63,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,3.021902,1.63066
61,20120124,-77.7485,178.71933,100,101.365,63,10,2034,34.268,34.2817,27.5831,27.5939,-1.6946,-1.6839,2.711327,2.7132,1.7792,95.2123,9.28,0,0,821.33,2.0601,2.0459,-1.6967,-1.686,6.64086,6.6843,1094,1.84,0.126,27.9,1.06,81,4.18,2.72,1.537,1.26,1.4,nd,nd,nd,nd,nd,nd,nd,nd,0.98,2.43,9.35,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.256973,1.39606
61,20120124,-77.7485,178.71933,150,151.554,63,9,2034,34.3537,34.3624,27.6535,27.6607,-1.7216,-1.7254,2.717539,2.717846,0.6075,95.7981,9.28,0,0,817.54,1.9754,1.9566,-1.7248,-1.7286,6.32441,6.35036,1095,1.96,0.15,30.8,0.187,83.2,2.56,1.66,1.542,0.77,0.84,nd,nd,nd,nd,nd,nd,nd,nd,0.39,0.73,5.1,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.774847,0.844284
61,20120124,-77.7485,178.71933,200,201.797,63,8,2034,34.3835,34.3908,27.6784,27.6844,-1.7442,-1.7449,2.720105,2.720573,0.1644,96.7772,9.28,0,0,827.2,1.9604,1.9436,-1.7485,-1.7492,6.2972,6.3393,1096,2,0.133,30.7,0.0395,83.6,1.32,0.887,1.488,0.37,0.49,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.372787,0.492375
61,20120124,-77.7485,178.71933,263,262.539,63,7,2034,34.4108,34.4186,27.6988,27.7052,-1.6794,-1.6795,2.73022,2.730771,0.0639,97.2122,9.28,0,0,834.19,1.937,1.9179,-1.6854,-1.6855,6.22489,6.26033,1097,1.95,0.0462,31.1,0.0136,85.2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
61,20120124,-77.7485,178.71933,300,302.975,63,6,2034,34.4297,34.4374,27.7176,27.7238,-1.7996,-1.7984,2.723424,2.724072,0.0351,97.3673,9.28,0,0,851.15,1.9566,1.9412,-1.8063,-1.8051,6.37561,6.41622,1098,1.97,0.0271,30.8,0.0606,84.1,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
61,20120124,-77.7485,178.71933,400,404.309,63,5,2034,34.516,34.5273,27.7915,27.8006,-1.9382,-1.9378,2.722673,2.723509,0.0532,97.0479,9.28,0,0,880.19,1.925,1.91,-1.9471,-1.9467,6.35854,6.39687,1099,1.99,0.0107,31.1,0.0681,82.9,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
